product_id,year_month,total_sold_quantity,total_stock_quantity,avg_buying_price,avg_selling_price,month,quarter,first_purchase_date,last_purchase_date,prev_sold_quantity_1,prev_sold_quantity_2,prev_sold_quantity_3,stock_out
307,2024-10,5,68,82.8,90,10,4,2022-12-29,2024-10-10,0,0,0,0
617,2023-02,21,153,1.84,2,2,1,2022-12-14,2022-12-14,0,0,0,0
617,2023-05,37,204,1.84,2,5,2,2022-12-14,2022-12-14,0,0,0,0
617,2023-06,22,102,1.84,2,6,2,2022-12-14,2022-12-14,0,37,0,0
617,2023-09,28,153,1.84,2,9,3,2022-12-14,2022-12-14,0,0,0,0
617,2023-11,19,102,1.84,2,11,4,2022-12-14,2022-12-14,0,0,28,0
617,2024-04,80,153,1.84,2,4,2,2022-12-14,2022-12-14,0,0,0,0
617,2024-05,1,51,1.84,2,5,2,2022-12-14,2022-12-14,0,80,0,0
617,2024-12,250,335,1.84,2,12,4,2022-12-14,2024-12-13,0,0,0,0
182,2023-02,15,24,32.2,35,2,1,2022-12-17,2022-12-17,0,0,0,0
182,2023-03,19,12,32.2,35,3,1,2022-12-17,2022-12-17,0,15,0,0
182,2023-04,18,12,32.2,35,4,2,2022-12-17,2022-12-17,0,19,15,0
182,2023-07,5,12,32.2,35,7,3,2022-12-17,2022-12-17,0,0,0,0
182,2023-09,4,12,32.2,35,9,3,2022-12-17,2022-12-17,0,0,5,0
182,2023-12,2,12,32.2,35,12,4,2022-12-17,2022-12-17,0,0,0,0
182,2024-12,5,77,32.2,35,12,4,2022-12-17,2024-12-05,0,0,0,0
397,2023-02,6,12,8.28,9,2,1,2022-12-07,2022-12-07,0,0,0,0
397,2023-04,26,24,8.28,9,4,2,2022-12-07,2022-12-07,0,0,6,0
397,2023-08,15,12,8.28,9,8,3,2022-12-07,2022-12-07,0,0,0,0
397,2023-10,11,12,8.28,9,10,4,2022-12-07,2022-12-07,0,0,15,0
397,2024-01,2,12,8.28,9,1,1,2022-12-07,2022-12-07,0,0,0,0
397,2024-05,1,12,8.28,9,5,2,2022-12-07,2022-12-07,0,0,0,0
397,2024-10,10,77,8.28,9,10,4,2022-12-07,2024-10-21,0,0,0,0
14,2023-02,31,90,2.76,3,2,1,2022-12-14,2022-12-14,0,0,0,0
14,2023-03,3,18,2.76,3,3,1,2022-12-14,2022-12-14,0,31,0,0
14,2023-07,4,18,2.76,3,7,3,2022-12-14,2022-12-14,0,0,0,0
14,2023-08,4,18,2.76,3,8,3,2022-12-14,2022-12-14,0,4,0,0
14,2023-09,4,18,2.76,3,9,3,2022-12-14,2022-12-14,0,4,4,0
14,2023-10,2,18,2.76,3,10,4,2022-12-14,2022-12-14,0,4,4,0
14,2023-11,25,36,2.76,3,11,4,2022-12-14,2022-12-14,0,2,4,0
14,2023-12,11,36,2.76,3,12,4,2022-12-14,2022-12-14,0,25,2,0
14,2024-03,3,18,2.76,3,3,1,2022-12-14,2022-12-14,0,0,0,0
14,2024-05,15,116,2.76,3,5,2,2022-12-14,2024-05-02,0,0,3,0
331,2023-02,13,9,13.8,15,2,1,2022-12-22,2022-12-22,0,0,0,0
331,2023-03,13,9,13.8,15,3,1,2022-12-22,2022-12-22,0,13,0,0
331,2023-05,4,9,13.8,15,5,2,2022-12-22,2022-12-22,0,0,13,0
331,2023-06,1,9,13.8,15,6,2,2022-12-22,2022-12-22,0,4,0,0
331,2023-07,8,9,13.8,15,7,3,2022-12-22,2022-12-22,0,1,4,0
331,2023-09,2,9,13.8,15,9,3,2022-12-22,2022-12-22,0,0,8,0
331,2023-12,4,9,13.8,15,12,4,2022-12-22,2022-12-22,0,0,0,0
331,2024-07,10,57,13.8,15,7,3,2022-12-22,2024-07-21,0,0,0,0
309,2023-02,27,20,9.2,10,2,1,2022-12-20,2022-12-20,0,0,0,0
309,2023-09,18,10,9.2,10,9,3,2022-12-20,2022-12-20,0,0,0,0
309,2024-02,2,10,9.2,10,2,1,2022-12-20,2022-12-20,0,0,0,0
309,2024-03,2,10,9.2,10,3,1,2022-12-20,2022-12-20,0,2,0,0
309,2024-05,10,63,9.2,10,5,2,2022-12-20,2024-05-15,0,0,2,0
62,2023-02,1,28,11.04,12,2,1,2022-12-08,2022-12-08,0,0,0,0
62,2023-03,19,28,11.04,12,3,1,2022-12-08,2022-12-08,0,1,0,0
62,2023-06,9,28,11.04,12,6,2,2022-12-08,2022-12-08,0,0,0,0
62,2023-08,2,28,11.04,12,8,3,2022-12-08,2022-12-08,0,0,9,0
62,2023-09,2,28,11.04,12,9,3,2022-12-08,2022-12-08,0,2,0,0
62,2024-10,100,28,11.04,12,10,4,2022-12-08,2022-12-08,0,0,0,0
62,2024-11,50,183,11.04,12,11,4,2022-12-08,2024-11-06,0,100,0,0
315,2023-02,33,28,2.76,3,2,1,2022-12-15,2022-12-15,0,0,0,0
315,2023-05,16,14,2.76,3,5,2,2022-12-15,2022-12-15,0,0,0,0
315,2023-11,20,28,2.76,3,11,4,2022-12-15,2022-12-15,0,0,0,0
315,2024-04,15,90,2.76,3,4,2,2022-12-15,2024-04-02,0,0,0,0
395,2023-02,3,45,2.76,3,2,1,2023-01-05,2023-01-05,0,0,0,0
395,2023-03,6,90,2.76,3,3,1,2023-01-05,2023-01-05,0,3,0,0
395,2023-06,7,45,2.76,3,6,2,2023-01-05,2023-01-05,0,0,0,0
395,2023-08,9,45,2.76,3,8,3,2023-01-05,2023-01-05,0,0,7,0
395,2024-09,100,45,2.76,3,9,3,2023-01-05,2023-01-05,0,0,0,0
395,2024-10,500,292,2.76,3,10,4,2023-01-05,2024-10-19,0,100,0,0
173,2023-02,10,36,8.28,9,2,1,2022-12-16,2022-12-16,0,0,0,0
173,2023-04,16,18,8.28,9,4,2,2022-12-16,2022-12-16,0,0,10,0
173,2023-06,13,36,8.28,9,6,2,2022-12-16,2022-12-16,0,0,16,0
173,2023-07,8,18,8.28,9,7,3,2022-12-16,2022-12-16,0,13,0,0
173,2023-10,8,18,8.28,9,10,4,2022-12-16,2022-12-16,0,0,0,0
173,2023-11,9,18,8.28,9,11,4,2022-12-16,2022-12-16,0,8,0,0
173,2023-12,7,18,8.28,9,12,4,2022-12-16,2022-12-16,0,9,8,0
173,2024-04,115,122,8.28,9,4,2,2022-12-16,2024-04-06,0,0,0,0
456,2023-02,18,8,634.8,690,2,1,2022-12-25,2022-12-25,0,0,0,0
456,2024-10,10,48,634.8,690,10,4,2022-12-25,2024-10-11,0,0,0,0
310,2023-02,1,11,7.36,8,2,1,2022-12-19,2022-12-19,0,0,0,0
310,2023-04,27,22,7.36,8,4,2,2022-12-19,2022-12-19,0,0,1,0
310,2023-05,6,11,7.36,8,5,2,2022-12-19,2022-12-19,0,27,0,0
310,2023-08,5,11,7.36,8,8,3,2022-12-19,2022-12-19,0,0,0,0
310,2023-12,18,22,7.36,8,12,4,2022-12-19,2022-12-19,0,0,0,0
310,2024-10,10,74,7.36,8,10,4,2022-12-19,2024-09-28,0,0,0,0
615,2023-02,13,11,335.8,365,2,1,2022-12-11,2022-12-11,0,0,0,0
615,2023-12,6,11,335.8,365,12,4,2022-12-11,2022-12-11,0,0,0,0
615,2024-07,25,11,335.8,365,7,3,2022-12-11,2022-12-11,0,0,0,0
615,2024-12,60,68,335.8,365,12,4,2022-12-11,2024-11-27,0,0,0,0
23,2023-02,13,21,11.04,12,2,1,2022-12-17,2022-12-17,0,0,0,0
23,2023-03,31,42,11.04,12,3,1,2022-12-17,2022-12-17,0,13,0,0
23,2023-04,2,21,11.04,12,4,2,2022-12-17,2022-12-17,0,31,13,0
23,2023-06,14,42,11.04,12,6,2,2022-12-17,2022-12-17,0,0,2,0
23,2023-07,12,21,11.04,12,7,3,2022-12-17,2022-12-17,0,14,0,0
23,2023-08,9,21,11.04,12,8,3,2022-12-17,2022-12-17,0,12,14,0
23,2023-10,16,21,11.04,12,10,4,2022-12-17,2022-12-17,0,0,9,0
23,2023-11,9,21,11.04,12,11,4,2022-12-17,2022-12-17,0,16,0,0
23,2024-02,5,139,11.04,12,2,1,2022-12-17,2024-02-15,0,0,0,0
270,2023-02,16,28,96.6,110,2,1,2023-01-02,2023-01-02,0,0,0,0
270,2023-03,20,56,96.6,110,3,1,2023-01-02,2023-01-02,0,16,0,0
270,2023-04,1,28,96.6,110,4,2,2023-01-02,2023-01-02,0,20,16,0
270,2023-06,8,28,96.6,110,6,2,2023-01-02,2023-01-02,0,0,1,0
270,2023-07,43,112,96.6,110,7,3,2023-01-02,2023-01-02,0,8,0,0
270,2023-08,19,28,96.6,110,8,3,2023-01-02,2023-01-02,0,43,8,0
270,2023-09,2,28,96.6,110,9,3,2023-01-02,2023-01-02,0,19,43,0
270,2023-12,2,28,96.6,110,12,4,2023-01-02,2023-01-02,0,0,0,0
270,2024-01,2,56,96.6,110,1,1,2023-01-02,2023-01-02,0,2,0,0
270,2024-02,1,28,96.6,110,2,1,2023-01-02,2023-01-02,0,2,2,0
270,2024-03,1,28,96.6,110,3,1,2023-01-02,2023-01-02,0,1,2,0
270,2024-04,11,308,96.6,110,4,2,2023-01-02,2023-01-02,0,1,1,0
270,2024-05,3,84,96.6,110,5,2,2023-01-02,2023-01-02,0,11,1,0
270,2024-06,2,56,96.6,110,6,2,2023-01-02,2023-01-02,0,3,11,0
270,2024-07,1,28,96.6,110,7,3,2023-01-02,2023-01-02,0,2,3,0
270,2024-08,2,56,96.6,110,8,3,2023-01-02,2023-01-02,0,1,2,0
270,2024-09,2,56,96.6,110,9,3,2023-01-02,2023-01-02,0,2,1,0
270,2024-10,2,56,96.6,110,10,4,2023-01-02,2023-01-02,0,2,2,0
270,2024-12,9,316,96.6,110,12,4,2023-01-02,2024-12-21,0,0,2,0
323,2023-02,30,22,27.6,30,2,1,2022-12-15,2022-12-15,0,0,0,0
323,2023-12,16,11,27.6,30,12,4,2022-12-15,2022-12-15,0,0,0,0
323,2024-02,50,68,27.6,30,2,1,2022-12-15,2024-02-10,0,0,16,0
117,2023-02,3,4,9.2,10,2,1,2022-12-14,2022-12-14,0,0,0,0
117,2023-07,16,4,9.2,10,7,3,2022-12-14,2022-12-14,0,0,0,0
117,2024-01,2,4,9.2,10,1,1,2022-12-14,2022-12-14,0,0,0,0
117,2024-06,1,4,9.2,10,6,2,2022-12-14,2022-12-14,0,0,0,0
117,2024-10,1,4,9.2,10,10,4,2022-12-14,2022-12-14,0,0,0,0
117,2024-11,5,28,9.2,10,11,4,2022-12-14,2024-11-09,0,1,0,0
525,2023-02,14,3,2.76,3,2,1,2022-12-20,2022-12-20,0,0,0,0
525,2023-10,2,3,2.76,3,10,4,2022-12-20,2022-12-20,0,0,0,0
525,2024-05,8,21,2.76,3,5,2,2022-12-20,2024-05-14,0,0,0,0
114,2023-02,23,10,368,400,2,1,2022-12-16,2022-12-16,0,0,0,0
114,2023-04,1,5,368,400,4,2,2022-12-16,2022-12-16,0,0,23,0
114,2024-11,5,30,368,400,11,4,2022-12-16,2024-11-15,0,0,0,0
481,2023-02,9,8,28.98,31.5,2,1,2023-01-01,2023-01-01,0,0,0,0
481,2023-08,16,8,28.98,31.5,8,3,2023-01-01,2023-01-01,0,0,0,0
481,2024-04,72,54,28.98,31.5,4,2,2023-01-01,2024-03-30,0,0,0,0
217,2023-02,11,7,354.2,385,2,1,2022-12-24,2022-12-24,0,0,0,0
217,2023-09,18,7,354.2,385,9,3,2022-12-24,2022-12-24,0,0,0,0
217,2024-07,4,7,354.2,385,7,3,2022-12-24,2022-12-24,0,0,0,0
217,2024-11,30,46,354.2,385,11,4,2022-12-24,2024-11-19,0,0,0,0
25,2023-02,2,19,18.4,20,2,1,2022-12-26,2022-12-26,0,0,0,0
25,2023-03,21,57,18.4,20,3,1,2022-12-26,2022-12-26,0,2,0,0
25,2023-04,1,19,18.4,20,4,2,2022-12-26,2022-12-26,0,21,2,0
25,2023-06,5,19,18.4,20,6,2,2022-12-26,2022-12-26,0,0,1,0
25,2023-07,1,19,18.4,20,7,3,2022-12-26,2022-12-26,0,5,0,0
25,2023-08,12,19,18.4,20,8,3,2022-12-26,2022-12-26,0,1,5,0
25,2023-10,38,57,18.4,20,10,4,2022-12-26,2022-12-26,0,0,12,0
25,2023-12,16,19,18.4,20,12,4,2022-12-26,2022-12-26,0,0,38,0
25,2024-07,5,126,18.4,20,7,3,2022-12-26,2024-06-26,0,0,0,0
452,2023-02,34,20,32.2,35,2,1,2022-12-28,2022-12-28,0,0,0,0
452,2023-11,14,10,32.2,35,11,4,2022-12-28,2022-12-28,0,0,0,0
452,2024-07,1,10,32.2,35,7,3,2022-12-28,2022-12-28,0,0,0,0
452,2024-09,5,64,32.2,35,9,3,2022-12-28,2024-09-09,0,0,1,0
279,2023-02,11,7,2.93,3.18,2,1,2022-12-19,2022-12-19,0,0,0,0
279,2023-05,13,7,2.93,3.18,5,2,2022-12-19,2022-12-19,0,0,0,0
279,2023-11,3,7,2.93,3.18,11,4,2022-12-19,2022-12-19,0,0,0,0
279,2024-05,55,45,2.93,3.18,5,2,2022-12-19,2024-05-24,0,0,0,0
551,2023-02,5,9,27.6,30,2,1,2023-01-02,2023-01-02,0,0,0,0
551,2023-11,6,9,27.6,30,11,4,2023-01-02,2023-01-02,0,0,0,0
551,2023-12,15,9,27.6,30,12,4,2023-01-02,2023-01-02,0,6,0,0
551,2024-03,100,112,27.6,30,3,1,2023-01-02,2024-02-24,0,0,0,0
389,2023-02,16,36,0.74,0.8,2,1,2022-12-27,2022-12-27,0,0,0,0
389,2023-06,22,72,0.74,0.8,6,2,2022-12-27,2022-12-27,0,0,0,0
389,2023-09,1,36,0.74,0.8,9,3,2022-12-27,2022-12-27,0,0,0,0
389,2023-11,8,36,0.74,0.8,11,4,2022-12-27,2022-12-27,0,0,1,0
389,2024-01,24,108,0.74,0.8,1,1,2022-12-27,2022-12-27,0,0,8,0
389,2024-03,9,36,0.74,0.8,3,1,2022-12-27,2022-12-27,0,0,24,0
389,2024-04,10,36,0.74,0.8,4,2,2022-12-27,2022-12-27,0,9,0,0
389,2024-05,28,108,0.74,0.8,5,2,2022-12-27,2022-12-27,0,10,9,0
389,2024-06,4,36,0.74,0.8,6,2,2022-12-27,2022-12-27,0,28,10,0
389,2024-08,9,36,0.74,0.8,8,3,2022-12-27,2022-12-27,0,0,4,0
389,2024-09,20,36,0.74,0.8,9,3,2022-12-27,2022-12-27,0,9,0,0
389,2024-10,23,72,0.74,0.8,10,4,2022-12-27,2022-12-27,0,20,9,0
389,2024-12,35,237,0.74,0.8,12,4,2022-12-27,2024-12-14,0,0,23,0
276,2023-02,9,14,2.76,3,2,1,2022-12-23,2022-12-23,0,0,0,0
276,2023-07,18,14,2.76,3,7,3,2022-12-23,2022-12-23,0,0,0,0
276,2023-08,3,14,2.76,3,8,3,2022-12-23,2022-12-23,0,18,0,0
276,2023-09,18,28,2.76,3,9,3,2022-12-23,2022-12-23,0,3,18,0
276,2024-04,20,28,2.76,3,4,2,2022-12-23,2022-12-23,0,0,0,0
276,2024-05,15,89,2.76,3,5,2,2022-12-23,2024-05-12,0,20,0,0
417,2023-02,6,11,4.14,4.5,2,1,2022-12-15,2022-12-15,0,0,0,0
417,2023-03,2,22,4.14,4.5,3,1,2022-12-15,2022-12-15,0,6,0,0
417,2023-11,2,11,4.14,4.5,11,4,2022-12-15,2022-12-15,0,0,0,0
417,2023-12,24,33,4.14,4.5,12,4,2022-12-15,2022-12-15,0,2,0,0
417,2024-04,3,11,4.14,4.5,4,2,2022-12-15,2022-12-15,0,0,0,0
417,2024-08,2,11,4.14,4.5,8,3,2022-12-15,2022-12-15,0,0,0,0
417,2024-10,8,22,4.14,4.5,10,4,2022-12-15,2022-12-15,0,0,2,0
417,2024-11,30,179,4.14,4.5,11,4,2022-12-15,2024-11-22,0,8,0,0
488,2023-02,4,3,10.49,11.4,2,1,2023-01-07,2023-01-07,0,0,0,0
488,2023-10,6,3,10.49,11.4,10,4,2023-01-07,2023-01-07,0,0,0,0
488,2024-01,20,18,10.49,11.4,1,1,2023-01-07,2023-12-27,0,0,0,0
89,2023-02,17,37,0.92,1,2,1,2022-12-30,2022-12-30,0,0,0,0
89,2023-07,9,37,0.92,1,7,3,2022-12-30,2022-12-30,0,0,0,0
89,2023-08,7,37,0.92,1,8,3,2022-12-30,2022-12-30,0,9,0,0
89,2023-09,19,37,0.92,1,9,3,2022-12-30,2022-12-30,0,7,9,0
89,2023-12,11,37,0.92,1,12,4,2022-12-30,2022-12-30,0,0,0,0
89,2024-01,2,37,0.92,1,1,1,2022-12-30,2022-12-30,0,11,0,0
89,2024-10,600,241,0.92,1,10,4,2022-12-30,2024-09-26,0,0,0,0
524,2023-02,15,7,4.14,4.5,2,1,2023-01-09,2023-01-09,0,0,0,0
524,2023-05,12,7,4.14,4.5,5,2,2023-01-09,2023-01-09,0,0,0,0
524,2024-03,40,90,4.14,4.5,3,1,2023-01-09,2024-02-28,0,0,0,0
168,2023-02,32,28,78.2,85,2,1,2023-01-08,2023-01-08,0,0,0,0
168,2023-07,13,42,78.2,85,7,3,2023-01-08,2023-01-08,0,0,0,0
168,2023-08,26,28,78.2,85,8,3,2023-01-08,2023-01-08,0,13,0,0
168,2024-10,5,90,78.2,85,10,4,2023-01-08,2024-10-07,0,0,0,0
432,2023-02,16,25,25.76,28,2,1,2022-12-31,2022-12-31,0,0,0,0
432,2023-03,6,25,25.76,28,3,1,2022-12-31,2022-12-31,0,16,0,0
432,2023-04,1,25,25.76,28,4,2,2022-12-31,2022-12-31,0,6,16,0
432,2023-06,26,75,25.76,28,6,2,2022-12-31,2022-12-31,0,0,1,0
432,2023-07,5,25,25.76,28,7,3,2022-12-31,2022-12-31,0,26,0,0
432,2023-12,14,50,25.76,28,12,4,2022-12-31,2022-12-31,0,0,0,0
432,2024-01,23,50,25.76,28,1,1,2022-12-31,2022-12-31,0,14,0,0
432,2024-02,32,25,25.76,28,2,1,2022-12-31,2022-12-31,0,23,14,0
432,2024-10,10,162,25.76,28,10,4,2022-12-31,2024-09-29,0,0,0,0
154,2023-02,2,8,3.68,4,2,1,2022-12-26,2022-12-26,0,0,0,0
154,2023-05,11,8,3.68,4,5,2,2022-12-26,2022-12-26,0,0,0,0
154,2024-07,20,16,3.68,4,7,3,2022-12-26,2022-12-26,0,0,0,0
154,2024-08,50,51,3.68,4,8,3,2022-12-26,2024-08-21,0,20,0,0
207,2023-02,1,19,61.64,67,2,1,2022-12-24,2022-12-24,0,0,0,0
207,2023-06,8,19,61.64,67,6,2,2022-12-24,2022-12-24,0,0,0,0
207,2023-09,2,19,61.64,67,9,3,2022-12-24,2022-12-24,0,0,0,0
207,2023-10,28,38,61.64,67,10,4,2022-12-24,2022-12-24,0,2,0,0
207,2023-11,18,19,61.64,67,11,4,2022-12-24,2022-12-24,0,28,2,0
207,2023-12,35,57,61.64,67,12,4,2022-12-24,2022-12-24,0,18,28,0
207,2024-08,1,19,61.64,67,8,3,2022-12-24,2022-12-24,0,0,0,0
207,2024-10,20,127,61.64,67,10,4,2022-12-24,2024-09-24,0,0,1,0
15,2023-02,19,28,4.6,5,2,1,2022-12-26,2022-12-26,0,0,0,0
15,2023-04,30,56,4.6,5,4,2,2022-12-26,2022-12-26,0,0,19,0
15,2023-05,32,56,4.6,5,5,2,2022-12-26,2022-12-26,0,30,0,0
15,2023-06,1,28,4.6,5,6,2,2022-12-26,2022-12-26,0,32,30,0
15,2023-07,18,28,4.6,5,7,3,2022-12-26,2022-12-26,0,1,32,0
15,2023-08,5,28,4.6,5,8,3,2022-12-26,2022-12-26,0,18,1,0
15,2023-12,5,28,4.6,5,12,4,2022-12-26,2022-12-26,0,0,0,0
15,2024-03,3,56,4.6,5,3,1,2022-12-26,2022-12-26,0,0,0,0
15,2024-04,2,28,4.6,5,4,2,2022-12-26,2022-12-26,0,3,0,0
15,2024-06,5,28,4.6,5,6,2,2022-12-26,2022-12-26,0,0,2,0
15,2024-07,2,28,4.6,5,7,3,2022-12-26,2022-12-26,0,5,0,0
15,2024-09,9,56,4.6,5,9,3,2022-12-26,2022-12-26,0,0,2,0
15,2024-10,1,28,4.6,5,10,4,2022-12-26,2022-12-26,0,9,0,0
15,2024-11,4,56,4.6,5,11,4,2022-12-26,2022-12-26,0,1,9,0
15,2024-12,22,289,4.6,5,12,4,2022-12-26,2024-12-19,0,4,1,0
1,2023-02,17,17,32.2,35,2,1,2023-01-09,2023-01-09,0,0,0,0
1,2023-04,1,17,32.2,35,4,2,2023-01-09,2023-01-09,0,0,17,0
1,2023-06,11,34,32.2,35,6,2,2023-01-09,2023-01-09,0,0,1,0
1,2023-07,17,34,32.2,35,7,3,2023-01-09,2023-01-09,0,11,0,0
1,2023-08,16,34,32.2,35,8,3,2023-01-09,2023-01-09,0,17,11,0
1,2023-09,16,17,32.2,35,9,3,2023-01-09,2023-01-09,0,16,17,0
1,2023-11,1,17,32.2,35,11,4,2023-01-09,2023-01-09,0,0,16,0
1,2023-12,9,34,32.2,35,12,4,2023-01-09,2023-01-09,0,1,0,0
1,2024-11,5,115,32.2,35,11,4,2023-01-09,2024-10-23,0,0,0,0
211,2023-02,7,8,3.68,4,2,1,2022-12-12,2022-12-12,0,0,0,0
211,2023-04,7,8,3.68,4,4,2,2022-12-12,2022-12-12,0,0,7,0
211,2024-07,20,16,3.68,4,7,3,2022-12-12,2022-12-12,0,0,0,0
211,2024-08,50,53,3.68,4,8,3,2022-12-12,2024-08-17,0,20,0,0
363,2023-02,44,45,1.38,1.5,2,1,2023-01-10,2023-01-10,0,0,0,0
363,2023-03,7,15,1.38,1.5,3,1,2023-01-10,2023-01-10,0,44,0,0
363,2023-08,4,15,1.38,1.5,8,3,2023-01-10,2023-01-10,0,0,0,0
363,2023-10,18,30,1.38,1.5,10,4,2023-01-10,2023-01-10,0,0,4,0
363,2024-01,1,15,1.38,1.5,1,1,2023-01-10,2023-01-10,0,0,0,0
363,2024-02,10,99,1.38,1.5,2,1,2023-01-10,2024-01-30,0,1,0,0
8,2023-02,5,13,230,250,2,1,2022-12-28,2022-12-28,0,0,0,0
8,2023-05,18,26,230,250,5,2,2022-12-28,2022-12-28,0,0,0,0
8,2023-09,9,13,230,250,9,3,2022-12-28,2022-12-28,0,0,0,0
8,2023-11,2,13,230,250,11,4,2022-12-28,2022-12-28,0,0,9,0
8,2023-12,33,26,230,250,12,4,2022-12-28,2022-12-28,0,2,0,0
8,2024-12,5,85,230,250,12,4,2022-12-28,2024-12-21,0,0,0,0
51,2023-02,36,62,3.68,4,2,1,2022-12-20,2022-12-20,0,0,0,0
51,2023-06,4,31,3.68,4,6,2,2022-12-20,2022-12-20,0,0,0,0
51,2023-07,4,31,3.68,4,7,3,2022-12-20,2022-12-20,0,4,0,0
51,2023-08,9,31,3.68,4,8,3,2022-12-20,2022-12-20,0,4,4,0
51,2023-09,13,62,3.68,4,9,3,2022-12-20,2022-12-20,0,9,4,0
51,2023-10,64,155,3.68,4,10,4,2022-12-20,2022-12-20,0,13,9,0
51,2023-11,22,62,3.68,4,11,4,2022-12-20,2022-12-20,0,64,13,0
51,2023-12,2,31,3.68,4,12,4,2022-12-20,2022-12-20,0,22,64,0
51,2024-08,25,210,3.68,4,8,3,2022-12-20,2024-07-30,0,0,0,0
599,2023-02,9,3,50.6,55,2,1,2023-01-04,2023-01-04,0,0,0,0
599,2023-04,5,3,50.6,55,4,2,2023-01-04,2023-01-04,0,0,9,0
599,2024-07,8,19,50.6,55,7,3,2023-01-04,2024-07-02,0,0,0,0
479,2023-02,14,6,56.12,61,2,1,2022-12-25,2022-12-25,0,0,0,0
479,2023-11,2,6,56.12,61,11,4,2022-12-25,2022-12-25,0,0,0,0
479,2024-03,2,6,56.12,61,3,1,2022-12-25,2022-12-25,0,0,0,0
479,2024-04,60,36,56.12,61,4,2,2022-12-25,2024-03-31,0,2,0,0
357,2023-02,12,15,4.6,5,2,1,2022-12-25,2022-12-25,0,0,0,0
357,2023-03,11,15,4.6,5,3,1,2022-12-25,2022-12-25,0,12,0,0
357,2023-04,2,15,4.6,5,4,2,2022-12-25,2022-12-25,0,11,12,0
357,2023-05,8,15,4.6,5,5,2,2022-12-25,2022-12-25,0,2,11,0
357,2023-08,5,15,4.6,5,8,3,2022-12-25,2022-12-25,0,0,0,0
357,2023-11,33,30,4.6,5,11,4,2022-12-25,2022-12-25,0,0,0,0
357,2024-03,40,102,4.6,5,3,1,2022-12-25,2024-03-18,0,0,0,0
414,2023-02,21,24,1.84,2,2,1,2022-12-17,2022-12-17,0,0,0,0
414,2023-08,16,12,1.84,2,8,3,2022-12-17,2022-12-17,0,0,0,0
414,2023-09,9,12,1.84,2,9,3,2022-12-17,2022-12-17,0,16,0,0
414,2023-10,2,12,1.84,2,10,4,2022-12-17,2022-12-17,0,9,16,0
414,2023-11,8,12,1.84,2,11,4,2022-12-17,2022-12-17,0,2,9,0
414,2023-12,2,12,1.84,2,12,4,2022-12-17,2022-12-17,0,8,2,0
414,2024-07,10,74,1.84,2,7,3,2022-12-17,2024-06-27,0,0,0,0
26,2023-02,14,40,18.4,20,2,1,2022-12-19,2022-12-19,0,0,0,0
26,2023-03,30,120,18.4,20,3,1,2022-12-19,2022-12-19,0,14,0,0
26,2023-04,19,120,18.4,20,4,2,2022-12-19,2022-12-19,0,30,14,0
26,2023-05,36,120,18.4,20,5,2,2022-12-19,2022-12-19,0,19,30,0
26,2023-12,38,80,18.4,20,12,4,2022-12-19,2022-12-19,0,0,0,0
26,2024-01,6,120,18.4,20,1,1,2022-12-19,2022-12-19,0,38,0,0
26,2024-02,5,80,18.4,20,2,1,2022-12-19,2022-12-19,0,6,38,0
26,2024-03,14,120,18.4,20,3,1,2022-12-19,2022-12-19,0,5,6,0
26,2024-04,2,40,18.4,20,4,2,2022-12-19,2022-12-19,0,14,5,0
26,2024-06,11,120,18.4,20,6,2,2022-12-19,2022-12-19,0,0,2,0
26,2024-08,5,80,18.4,20,8,3,2022-12-19,2022-12-19,0,0,11,0
26,2024-09,8,120,18.4,20,9,3,2022-12-19,2022-12-19,0,5,0,0
26,2024-10,6,80,18.4,20,10,4,2022-12-19,2022-12-19,0,8,5,0
26,2024-11,9,120,18.4,20,11,4,2022-12-19,2022-12-19,0,6,8,0
26,2024-12,5,265,18.4,20,12,4,2022-12-19,2024-12-13,0,9,6,0
164,2023-02,28,93,2.76,3,2,1,2023-01-10,2023-01-10,0,0,0,0
164,2023-05,5,31,2.76,3,5,2,2023-01-10,2023-01-10,0,0,0,0
164,2023-06,13,31,2.76,3,6,2,2023-01-10,2023-01-10,0,5,0,0
164,2023-09,31,62,2.76,3,9,3,2023-01-10,2023-01-10,0,0,0,0
164,2023-10,22,124,2.76,3,10,4,2023-01-10,2023-01-10,0,31,0,0
164,2023-12,17,31,2.76,3,12,4,2023-01-10,2023-01-10,0,0,22,0
164,2024-04,37,62,2.76,3,4,2,2023-01-10,2023-01-10,0,0,0,0
164,2024-07,20,208,2.76,3,7,3,2023-01-10,2024-07-03,0,0,0,0
449,2023-02,15,10,13.8,15,2,1,2022-12-15,2022-12-15,0,0,0,0
449,2023-04,5,10,13.8,15,4,2,2022-12-15,2022-12-15,0,0,15,0
449,2023-06,14,10,13.8,15,6,2,2022-12-15,2022-12-15,0,0,5,0
449,2023-08,9,10,13.8,15,8,3,2022-12-15,2022-12-15,0,0,14,0
449,2023-10,4,10,13.8,15,10,4,2022-12-15,2022-12-15,0,0,9,0
449,2024-05,1,10,13.8,15,5,2,2022-12-15,2022-12-15,0,0,0,0
449,2024-10,1,10,13.8,15,10,4,2022-12-15,2022-12-15,0,0,0,0
449,2024-11,5,63,13.8,15,11,4,2022-12-15,2024-11-17,0,1,0,0
592,2023-02,9,11,93.84,102,2,1,2022-12-19,2022-12-19,0,0,0,0
