selling_date,product_id,sold_quantity,selling_price,category_id,branch_id,month,weekday,moving_avg_7d,moving_avg_30d
2023-11-11,652,12,20.00,5,1,11,7,7.00,7.00
2023-11-11,617,2,1.00,5,1,11,7,2.00,2.00
2023-11-11,160,16,3.50,7,1,11,7,16.00,16.00
2023-11-11,256,15,750.00,3,1,11,7,15.00,8.00
2023-11-11,141,13,1.00,7,1,11,7,13.00,7.50
2023-11-11,106,3,100.00,7,1,11,7,7.00,7.00
2023-11-12,543,7,1.00,2,1,11,1,7.00,8.40
2023-11-12,187,14,7.00,7,1,11,1,14.00,10.00
2023-11-12,357,18,5.00,7,1,11,1,16.50,16.50
2023-11-12,147,3,490.00,7,1,11,1,3.00,3.00
2023-11-12,233,19,30.00,7,1,11,1,19.00,10.00
2023-11-12,417,2,4.50,7,1,11,1,2.00,2.00
2023-11-12,45,14,2.00,2,1,11,1,14.00,14.00
2023-11-12,197,18,29.00,7,1,11,1,18.00,18.00
2023-11-12,30,19,165.00,2,1,11,1,19.00,19.00
2023-11-12,173,9,9.00,7,1,11,1,9.00,8.50
2023-11-12,252,18,165.00,3,1,11,1,18.00,18.00
2023-11-13,197,13,29.00,7,1,11,2,15.50,15.50
2023-11-13,105,15,80.00,7,1,11,2,15.00,15.00
2023-11-13,361,13,45.00,7,1,11,2,13.00,13.00
2023-11-13,301,6,25.00,10,1,11,2,6.00,4.50
2023-11-13,227,12,350.00,4,1,11,2,12.00,12.00
2023-11-13,100,19,15.00,9,1,11,2,19.00,19.00
2023-11-13,655,7,11.50,5,1,11,2,7.00,7.00
2023-11-13,67,8,13.00,2,1,11,2,8.00,5.00
2023-11-13,151,15,45.00,7,1,11,2,15.00,15.00
2023-11-13,172,8,4.00,7,1,11,2,8.00,8.00
2023-11-13,538,2,10.00,2,1,11,2,2.00,2.00
2023-11-13,290,15,1.50,2,1,11,2,15.00,7.25
2023-11-14,540,15,2.00,2,1,11,3,15.00,13.33
2023-11-14,389,8,0.80,7,1,11,3,8.00,8.00
2023-11-14,402,18,5.00,7,1,11,3,18.00,18.00
2023-11-14,139,1,65.00,7,1,11,3,1.00,1.00
2023-11-14,46,2,4.00,2,1,11,3,7.33,8.75
2023-11-14,61,9,4.00,2,1,11,3,9.00,12.00
2023-11-15,624,2,750.00,5,1,11,4,2.00,2.00
2023-11-15,315,7,3.00,7,1,11,4,7.00,7.00
2023-11-15,279,3,3.18,2,1,11,4,3.00,3.00
2023-11-15,387,5,3.00,7,1,11,4,5.00,5.00
2023-11-15,333,12,2.00,7,1,11,4,12.00,8.00
2023-11-15,451,1,10.00,7,1,11,4,1.00,1.00
2023-11-15,42,17,1.33,2,1,11,4,17.00,9.50
2023-11-15,243,7,70.00,3,1,11,4,7.00,7.00
2023-11-16,614,19,400.00,5,1,11,5,19.00,19.00
2023-11-16,105,19,80.00,7,1,11,5,17.00,17.00
2023-11-16,563,3,55.00,2,1,11,5,3.00,3.00
2023-11-16,422,7,6.00,7,1,11,5,7.00,7.00
2023-11-16,3,1,21.00,2,1,11,5,1.00,1.00
2023-11-16,574,2,40.00,2,1,11,5,2.00,2.00
2023-11-16,215,9,45.00,7,1,11,5,9.00,9.00
2023-11-16,452,14,32.00,7,1,11,5,14.00,14.00
2023-11-16,528,7,6.00,2,1,11,5,7.00,5.00
2023-11-16,230,4,13.00,10,1,11,5,4.00,4.00
2023-11-17,337,9,6.00,7,1,11,6,9.00,9.00
2023-11-17,372,17,40.00,7,1,11,6,17.00,17.00
2023-11-17,415,1,10.00,7,1,11,6,1.00,1.00
2023-11-17,535,6,50.00,2,1,11,6,6.00,6.00
2023-11-17,231,16,1.00,7,1,11,6,16.00,16.00
2023-11-17,533,15,15.00,2,1,11,6,15.00,15.00
2023-11-17,462,6,5.00,10,1,11,6,6.00,6.00
2023-11-17,332,16,50.00,7,1,11,6,16.00,16.00
2023-11-17,58,12,90.00,2,1,11,6,6.50,5.00
2023-11-17,326,15,12.00,7,1,11,6,15.00,15.00
2023-11-17,27,6,18.00,2,1,11,6,6.00,6.00
2023-11-17,41,2,1.50,2,1,11,6,2.00,4.00
2023-11-18,104,11,60.00,8,1,11,7,11.00,11.00
2023-11-18,537,4,16.00,2,1,11,7,4.00,4.00
2023-11-18,566,9,50.00,2,1,11,7,9.00,9.00
2023-11-18,23,9,12.00,2,1,11,7,9.00,12.50
2023-11-18,314,11,3.00,7,1,11,7,11.00,11.00
2023-11-19,611,7,80.00,5,1,11,1,7.00,7.00
2023-11-19,393,1,5.00,7,1,11,1,1.00,1.00
2023-11-19,493,6,16.00,8,1,11,1,6.00,6.00
2023-11-19,102,15,15.00,8,1,11,1,15.00,15.00
2023-11-19,444,1,7.00,7,1,11,1,1.00,1.00
2023-11-19,333,4,2.00,7,1,11,1,8.00,6.67
2023-11-20,104,1,60.00,8,1,11,2,6.00,6.00
2023-11-20,360,1,6.00,7,1,11,2,1.00,1.00
2023-11-20,289,5,15.00,2,1,11,2,5.00,11.00
2023-11-20,107,2,120.00,7,1,11,2,2.00,4.50
2023-11-20,598,9,75.00,5,1,11,2,9.00,9.00
2023-11-20,451,5,10.00,7,1,11,2,3.00,3.00
2023-11-20,203,14,20.00,2,1,11,2,14.00,14.00
2023-11-20,528,2,6.00,2,1,11,2,4.50,4.00
2023-11-21,250,2,130.00,3,1,11,3,2.00,4.33
2023-11-21,14,13,3.50,2,1,11,3,13.00,12.50
2023-11-21,160,2,3.50,7,1,11,3,2.00,11.33
2023-11-21,475,1,24.00,8,1,11,3,1.00,1.00
2023-11-21,349,5,34.00,7,1,11,3,5.00,5.00
2023-11-21,299,11,30.00,10,1,11,3,11.00,10.00
2023-11-21,3,7,21.00,2,1,11,3,4.00,4.00
2023-11-22,396,17,6.00,7,1,11,4,17.00,17.00
2023-11-22,341,12,15.00,7,1,11,4,12.00,12.00
2023-11-22,65,18,18.00,2,1,11,4,18.00,18.00
2023-11-22,167,17,20.00,7,1,11,4,17.00,17.00
2023-11-22,351,7,28.00,7,1,11,4,7.00,7.00
2023-11-22,657,5,24.00,5,1,11,4,5.00,5.00
2023-11-22,160,6,3.50,7,1,11,4,4.00,10.00
2023-11-22,258,15,900.00,3,1,11,4,15.00,15.00
2023-11-22,19,3,25.00,2,1,11,4,3.00,3.00
2023-11-22,454,7,10.00,7,1,11,4,7.00,7.00
2023-11-22,105,2,80.00,7,1,11,4,10.50,12.00
2023-11-23,548,18,8.00,2,1,11,5,18.00,18.00
2023-11-23,246,13,14.80,3,1,11,5,13.00,7.00
2023-11-23,267,18,65.00,7,1,11,5,18.00,18.00
2023-11-23,75,9,13.00,2,1,11,5,9.00,9.00
2023-11-23,27,4,18.00,2,1,11,5,5.67,5.67
2023-11-23,51,19,4.00,2,1,11,5,19.00,15.00
2023-11-23,27,7,18.00,2,1,11,5,5.67,5.67
2023-11-23,12,8,4.00,2,1,11,5,8.00,8.00
2023-11-23,425,5,55.00,7,1,11,5,5.00,11.50
2023-11-23,296,14,75.00,10,1,11,5,14.00,16.50
2023-11-23,181,9,50.00,7,1,11,5,9.00,9.00
2023-11-24,479,2,42.00,8,1,11,6,2.00,2.00
2023-11-24,347,16,7.00,7,1,11,6,16.00,16.00
2023-11-24,187,9,7.00,7,1,11,6,9.00,10.00
2023-11-24,521,18,2.50,2,1,11,6,18.00,18.00
2023-11-24,468,11,27.00,8,1,11,6,11.00,11.00
2023-11-24,3,4,21.00,2,1,11,6,5.50,4.00
2023-11-24,124,9,7.00,7,1,11,6,9.00,9.00
2023-11-24,439,9,3.00,7,1,11,6,9.00,9.00
2023-11-24,237,8,30.00,10,1,11,6,8.00,8.00
2023-11-24,179,1,8.00,7,1,11,6,1.00,1.00
2023-11-25,146,6,50.00,7,1,11,7,6.00,6.00
2023-11-25,419,17,95.00,7,1,11,7,17.00,17.00
2023-11-25,254,1,340.00,3,1,11,7,1.00,1.00
2023-11-25,315,13,3.00,7,1,11,7,13.00,10.00
2023-11-25,543,17,1.00,2,1,11,7,17.00,12.00
2023-11-25,10,18,3.00,2,1,11,7,18.00,16.00
2023-11-25,617,17,1.00,5,1,11,7,17.00,9.50
2023-11-25,648,1,30.00,5,1,11,7,1.00,1.00
2023-11-25,103,8,45.00,8,1,11,7,8.00,8.00
2023-11-25,47,8,12.00,2,1,11,7,8.00,8.00
2023-11-25,444,1,7.00,7,1,11,7,1.00,1.00
2023-11-25,94,16,13.00,1,1,11,7,16.00,11.50
2023-11-26,580,18,10.00,7,1,11,1,18.00,18.00
2023-11-26,236,17,20.00,1,1,11,1,17.00,17.00
2023-11-26,16,4,5.00,2,1,11,1,4.00,9.00
2023-11-26,537,15,16.00,2,1,11,1,15.00,9.50
2023-11-26,107,8,120.00,7,1,11,1,5.00,5.67
2023-11-26,379,17,4.50,7,1,11,1,17.00,16.00
2023-11-26,413,19,0.80,7,1,11,1,19.00,19.00
2023-11-27,640,5,125.00,5,1,11,2,5.00,5.00
2023-11-27,231,9,1.00,7,1,11,2,9.00,12.50
2023-11-27,346,5,80.00,7,1,11,2,5.00,5.00
2023-11-27,198,16,1.00,2,1,11,2,16.00,12.00
2023-11-27,2,2,20.00,2,1,11,2,2.00,2.00
2023-11-27,41,13,1.50,2,1,11,2,15.50,9.75
2023-11-27,177,5,15.00,7,1,11,2,5.00,4.00
2023-11-27,17,4,5.00,2,1,11,2,4.00,4.00
2023-11-27,405,1,15.00,7,1,11,2,1.00,1.00
2023-11-27,230,11,13.00,10,1,11,2,11.00,7.50
2023-11-27,364,2,30.00,7,1,11,2,2.00,2.00
2023-11-27,582,11,5.00,7,1,11,2,11.00,11.00
2023-11-27,51,3,4.00,2,1,11,2,11.00,11.00
2023-11-27,41,18,1.50,2,1,11,2,15.50,9.75
2023-11-28,233,19,30.00,7,1,11,3,19.00,19.00
2023-11-28,272,13,580.00,6,1,11,3,13.00,13.00
2023-11-28,530,7,4.00,2,1,11,3,7.00,7.00
2023-11-28,159,1,12.00,7,1,11,3,1.00,1.00
2023-11-28,655,12,11.50,5,1,11,3,12.00,9.50
2023-11-28,304,12,18.00,10,1,11,3,12.00,12.00
2023-11-29,537,11,16.00,2,1,11,4,13.00,10.00
2023-11-29,103,9,45.00,8,1,11,4,8.50,8.50
2023-11-29,30,2,165.00,2,1,11,4,7.50,11.33
2023-11-29,572,1,3.00,2,1,11,4,1.00,1.00
2023-11-29,277,4,13.00,2,1,11,4,4.00,4.00
2023-11-29,60,9,9.00,2,1,11,4,9.00,9.00
2023-11-29,30,13,165.00,2,1,11,4,7.50,11.33
2023-11-29,400,1,20.00,7,1,11,4,1.00,1.00
2023-11-29,538,16,10.00,2,1,11,4,16.00,9.00
2023-11-29,133,3,70.00,7,1,11,4,3.00,2.50
2023-11-30,48,19,64.99,2,1,11,5,19.00,19.00
2023-11-30,430,2,9.00,7,1,11,5,2.00,2.00
2023-11-30,59,8,3.30,2,1,11,5,8.00,8.00
2023-11-30,638,6,20.00,5,1,11,5,6.00,6.00
2023-11-30,346,5,80.00,7,1,11,5,5.00,5.00
2023-11-30,121,8,250.00,7,1,11,5,8.00,8.00
2023-11-30,572,8,3.00,2,1,11,5,4.50,4.50
2023-12-01,67,2,13.00,2,1,12,6,2.00,4.00
2023-12-01,73,5,3.00,2,1,12,6,3.00,3.00
2023-12-01,306,9,350.00,10,1,12,6,9.00,12.50
2023-12-01,73,1,3.00,2,1,12,6,3.00,3.00
2023-12-01,249,11,1550.00,3,1,12,6,11.00,11.00
2023-12-01,492,3,40.00,8,1,12,6,3.00,3.00
2023-12-01,180,4,40.00,7,1,12,6,4.00,4.00
2023-12-01,5,12,235.00,2,1,12,6,12.00,12.00
2023-12-01,42,14,1.33,2,1,12,6,14.00,11.00
2023-12-01,52,2,4.50,2,1,12,6,2.00,10.00
2023-12-01,237,6,30.00,10,1,12,6,7.00,7.00
2023-12-01,527,15,65.00,2,1,12,6,15.00,15.00
2023-12-01,336,1,6.00,7,1,12,6,1.00,1.00
2023-12-01,502,2,18.00,8,1,12,6,2.00,2.00
2023-12-02,533,4,15.00,2,1,12,7,4.00,9.50
2023-12-02,186,3,2.50,7,1,12,7,3.00,2.67
2023-12-02,318,12,5.00,7,1,12,7,12.00,12.00
2023-12-02,106,2,100.00,7,1,12,7,2.00,5.33
2023-12-02,20,4,8.00,2,1,12,7,4.00,4.00
2023-12-02,507,2,85.00,8,1,12,7,2.00,2.00
2023-12-02,92,2,8.00,1,1,12,7,2.00,4.00
2023-12-02,256,3,750.00,3,1,12,7,3.00,9.00
2023-12-02,187,9,7.00,7,1,12,7,9.00,9.75
2023-12-02,95,7,25.00,1,1,12,7,7.00,7.00
2023-12-02,193,11,3.50,7,1,12,7,11.00,11.00
2023-12-02,448,19,8.00,7,1,12,7,19.00,18.50
2023-12-03,286,8,2.00,2,1,12,1,8.00,8.00
2023-12-03,198,16,1.00,2,1,12,1,16.00,13.00
2023-12-03,254,3,340.00,3,1,12,1,3.00,2.00
2023-12-03,291,9,15.00,2,1,12,1,9.00,9.00
2023-12-03,528,1,6.00,2,1,12,1,1.00,3.25
2023-12-03,499,16,112.00,8,1,12,1,16.00,16.00
2023-12-03,90,3,2.00,7,1,12,1,3.00,3.00
2023-12-03,388,6,2.00,7,1,12,1,6.00,6.00
2023-12-03,34,4,2.00,2,1,12,1,4.00,3.50
2023-12-03,573,1,20.00,2,1,12,1,1.00,1.00
2023-12-03,116,6,16.00,10,1,12,1,6.00,6.00
2023-12-03,1,7,35.00,2,1,12,1,7.00,4.00
2023-12-03,26,19,20.00,2,1,12,1,19.00,19.00
2023-12-03,170,9,225.00,7,1,12,1,9.00,5.00
2023-12-04,445,7,1.00,7,1,12,2,7.00,7.00
2023-12-04,3,18,21.00,2,1,12,2,18.00,7.50
2023-12-04,58,13,90.00,2,1,12,2,13.00,8.67
2023-12-04,392,12,1.00,7,1,12,2,12.00,12.00
2023-12-04,453,17,250.00,7,1,12,2,17.00,17.00
2023-12-04,91,13,2.00,7,1,12,2,13.00,13.00
2023-12-04,280,17,25.00,2,1,12,2,17.00,17.00
2023-12-04,55,1,17.00,2,1,12,2,1.00,10.00
2023-12-04,12,9,4.00,2,1,12,2,9.00,8.50
2023-12-05,243,9,70.00,3,1,12,3,9.00,8.00
2023-12-05,67,14,13.00,2,1,12,3,8.00,8.00
2023-12-05,190,18,65.00,7,1,12,3,18.00,18.00
2023-12-05,161,14,1.00,7,1,12,3,14.00,14.00
2023-12-05,6,19,30.00,2,1,12,3,19.00,19.00
2023-12-05,26,19,20.00,2,1,12,3,19.00,19.00
2023-12-05,573,19,20.00,2,1,12,3,10.00,10.00
2023-12-05,21,15,90.00,2,1,12,3,15.00,15.00
2023-12-05,250,3,130.00,3,1,12,3,3.00,4.00
2023-12-06,95,6,25.00,1,1,12,4,6.50,6.50
2023-12-06,44,18,2.00,2,1,12,4,18.00,15.00
2023-12-06,590,5,50.00,5,1,12,4,5.00,5.00
2023-12-06,250,11,130.00,3,1,12,4,7.00,5.40
2023-12-06,445,18,1.00,7,1,12,4,12.50,12.50
2023-12-06,185,17,5.00,7,1,12,4,17.00,17.00
2023-12-06,144,2,20.00,7,1,12,4,2.00,2.00
2023-12-06,194,15,6.00,7,1,12,4,9.00,9.00
2023-12-06,170,19,225.00,7,1,12,4,14.00,14.00
2023-12-06,282,14,5.00,2,1,12,4,14.00,14.00
2023-12-06,532,5,5.00,2,1,12,4,5.00,5.00
2023-12-06,615,6,385.00,5,1,12,4,6.00,6.00
2023-12-06,188,12,14.00,7,1,12,4,12.00,12.00
2023-12-06,493,1,16.00,8,1,12,4,1.00,3.50
2023-12-06,459,1,1.50,10,1,12,4,1.00,1.00
2023-12-06,186,17,2.50,7,1,12,4,10.00,7.67
2023-12-06,194,3,6.00,7,1,12,4,9.00,9.00
2023-12-07,9,9,80.00,2,1,12,5,9.00,9.00
2023-12-07,251,3,180.00,3,1,12,5,3.00,3.00
2023-12-07,432,11,35.00,7,1,12,5,11.00,11.00
2023-12-07,256,6,750.00,3,1,12,5,4.50,8.00
2023-12-07,177,13,15.00,7,1,12,5,13.00,7.00
2023-12-07,278,1,15.00,2,1,12,5,1.00,1.00
2023-12-07,419,1,95.00,7,1,12,5,1.00,9.00
2023-12-07,118,19,20.00,7,1,12,5,19.00,19.00
2023-12-07,61,15,4.00,2,1,12,5,15.00,12.00
2023-12-07,334,17,2.00,7,1,12,5,17.00,17.00
2023-12-07,383,1,45.00,7,1,12,5,1.00,1.00
2023-12-07,44,15,2.00,2,1,12,5,16.50,16.50
2023-12-08,164,17,3.50,7,1,12,6,17.00,17.00
2023-12-08,256,4,750.00,3,1,12,6,4.33,7.00
2023-12-08,93,1,8.00,1,1,12,6,1.00,1.00
2023-12-08,8,15,250.00,2,1,12,6,15.00,8.50
2023-12-08,298,14,25.00,10,1,12,6,14.00,14.00
2023-12-08,425,2,55.00,7,1,12,6,2.00,3.50
2023-12-08,635,12,9.00,5,1,12,6,12.00,12.00
2023-12-08,220,1,0.50,7,1,12,6,1.00,1.00
2023-12-08,557,18,124.00,2,1,12,6,18.00,18.00
2023-12-08,623,17,55.00,5,1,12,6,17.00,17.00
2023-12-08,104,16,60.00,8,1,12,6,16.00,9.33
2023-12-08,51,2,4.00,2,1,12,6,2.00,8.00
2023-12-09,194,11,6.00,7,1,12,7,9.67,9.67
2023-12-09,657,15,24.00,5,1,12,7,15.00,10.00
2023-12-09,270,2,135.00,7,1,12,7,2.00,2.00
2023-12-09,207,11,50.00,2,1,12,7,11.00,11.00
2023-12-10,27,3,18.00,2,1,12,1,3.00,5.00
2023-12-10,29,17,165.00,2,1,12,1,17.00,17.00
2023-12-10,258,7,900.00,3,1,12,1,7.00,11.00
2023-12-10,49,1,2.50,2,1,12,1,1.00,1.00
2023-12-10,542,2,15.00,2,1,12,1,2.00,2.00
2023-12-11,188,6,14.00,7,1,12,2,9.00,9.00
2023-12-11,213,2,60.00,7,1,12,2,2.00,2.00
2023-12-12,412,5,1.50,7,1,12,3,5.00,5.00
2023-12-12,298,6,25.00,10,1,12,3,10.00,10.00
2023-12-12,101,1,15.00,9,1,12,3,1.00,1.00
2023-12-12,429,4,10.00,7,1,12,3,4.00,4.00
2023-12-12,141,12,1.00,7,1,12,3,12.00,12.00
2023-12-12,326,6,12.00,7,1,12,3,6.00,10.50
2023-12-12,259,9,130.00,3,1,12,3,9.00,9.00
2023-12-12,337,17,6.00,7,1,12,3,17.00,13.00
2023-12-12,86,14,25.00,7,1,12,3,14.00,14.00
2023-12-12,293,1,89.50,10,1,12,3,1.00,1.00
2023-12-12,25,16,20.00,2,1,12,3,16.00,16.00
2023-12-12,424,19,33.00,7,1,12,3,19.00,19.00
2023-12-12,73,4,3.00,2,1,12,3,4.00,3.33
2023-12-12,207,9,50.00,2,1,12,3,10.00,10.00
2023-12-13,417,7,4.50,7,1,12,4,8.00,8.00
2023-12-13,527,9,65.00,2,1,12,4,9.00,12.00
2023-12-13,417,16,4.50,7,1,12,4,8.00,8.00
2023-12-13,534,2,20.00,2,1,12,4,2.00,2.00
2023-12-13,393,6,5.00,7,1,12,4,6.00,3.50
2023-12-13,105,1,80.00,7,1,12,4,1.00,9.25
2023-12-13,125,9,8.00,7,1,12,4,9.00,9.00
2023-12-13,417,1,4.50,7,1,12,4,8.00,8.00
2023-12-14,384,9,0.15,7,1,12,5,6.00,6.00
2023-12-14,45,14,2.00,2,1,12,5,14.00,14.00
2023-12-14,27,7,18.00,2,1,12,5,5.00,5.40
2023-12-14,191,19,70.00,7,1,12,5,19.00,19.00
2023-12-14,384,3,0.15,7,1,12,5,6.00,6.00
2023-12-14,474,1,35.00,8,1,12,5,1.00,1.00
2023-12-14,193,7,3.50,7,1,12,5,7.00,9.00
2023-12-14,498,13,95.00,8,1,12,5,13.00,13.00
2023-12-15,262,15,170.00,3,1,12,6,15.00,15.00
2023-12-15,43,11,2.00,2,1,12,6,11.00,11.00
2023-12-15,317,14,2.00,7,1,12,6,14.00,14.00
2023-12-15,577,2,12.00,7,1,12,6,2.00,2.00
2023-12-15,412,14,1.50,7,1,12,6,9.50,9.50
2023-12-15,20,14,8.00,2,1,12,6,9.00,7.33
2023-12-15,20,4,8.00,2,1,12,6,9.00,7.33
2023-12-15,308,1,3.00,2,1,12,6,1.00,1.00
2023-12-15,196,17,18.00,7,1,12,6,17.00,17.00
2023-12-16,110,14,35.00,2,1,12,7,14.00,14.00
2023-12-16,141,9,1.00,7,1,12,7,10.50,10.50
2023-12-16,189,9,29.00,7,1,12,7,9.00,9.00
2023-12-16,521,14,2.50,2,1,12,7,14.00,16.00
2023-12-16,291,15,15.00,2,1,12,7,15.00,12.00
2023-12-16,95,15,25.00,1,1,12,7,15.00,9.33
2023-12-16,181,17,50.00,7,1,12,7,17.00,13.00
2023-12-16,105,3,80.00,7,1,12,7,2.00,6.25
2023-12-17,382,3,17.00,7,1,12,1,3.00,3.00
2023-12-17,579,14,8.00,7,1,12,1,14.00,14.00
2023-12-17,12,2,4.00,2,1,12,1,2.00,6.33
2023-12-17,140,9,0.80,7,1,12,1,9.00,9.00
2023-12-17,54,13,10.00,2,1,12,1,13.00,13.00
2023-12-17,177,13,15.00,7,1,12,1,13.00,10.33
2023-12-17,461,15,1.50,10,1,12,1,15.00,15.00
2023-12-17,3,15,21.00,2,1,12,1,15.00,11.00
2023-12-17,520,16,1.00,2,1,12,1,16.00,16.00
2023-12-17,39,12,68.00,2,1,12,1,12.00,12.00
2023-12-18,92,7,8.00,1,1,12,2,7.00,4.50
2023-12-18,347,6,7.00,7,1,12,2,6.00,11.00
2023-12-18,334,19,2.00,7,1,12,2,19.00,18.00
2023-12-18,463,5,670.00,8,1,12,2,5.00,5.00
2023-12-18,231,1,1.00,7,1,12,2,1.00,5.00
2023-12-18,195,4,7.50,7,1,12,2,4.00,4.00
2023-12-18,77,2,35.00,2,1,12,2,2.00,2.00
2023-12-18,331,4,15.00,7,1,12,2,4.00,4.00
2023-12-18,344,8,420.00,7,1,12,2,8.00,8.00
2023-12-18,634,3,8.00,5,1,12,2,3.00,3.00
2023-12-18,311,13,6.00,7,1,12,2,13.00,13.00
2023-12-18,139,6,65.00,7,1,12,2,6.00,6.00
2023-12-19,93,12,8.00,1,1,12,3,12.00,6.50
2023-12-19,419,17,95.00,7,1,12,3,17.00,11.67
2023-12-19,50,9,10.00,2,1,12,3,9.00,9.00
2023-12-19,1,2,35.00,2,1,12,3,2.00,4.50
2023-12-19,196,17,18.00,7,1,12,3,17.00,17.00
2023-12-19,442,7,8.00,7,1,12,3,7.00,7.00
2023-12-19,427,16,9.00,7,1,12,3,16.00,16.00
2023-12-19,305,18,35.00,10,1,12,3,18.00,18.00
2023-12-19,125,6,8.00,7,1,12,3,7.50,7.50
2023-12-19,539,14,3.50,2,1,12,3,14.00,14.00
2023-12-19,321,19,4.00,7,1,12,3,19.00,19.00
2023-12-19,261,18,600.00,3,1,12,3,18.00,18.00
2023-12-19,618,7,1.50,5,1,12,3,7.00,7.00
2023-12-19,69,14,17.00,2,1,12,3,14.00,14.00
2023-12-19,41,9,1.50,2,1,12,3,9.00,13.33
2023-12-19,67,3,13.00,2,1,12,3,3.00,6.33
2023-12-20,413,14,0.80,7,1,12,4,14.00,16.50
2023-12-20,4,19,15.00,2,1,12,4,19.00,19.00
2023-12-20,519,13,0.60,2,1,12,4,13.00,13.00
2023-12-20,616,17,90.00,5,1,12,4,17.00,17.00
2023-12-20,14,9,3.50,2,1,12,4,9.00,11.00
2023-12-20,487,3,49.00,8,1,12,4,3.00,3.00
2023-12-20,520,17,1.00,2,1,12,4,16.50,16.50
2023-12-20,15,5,5.00,2,1,12,4,5.00,5.00
2023-12-20,396,1,6.00,7,1,12,4,1.00,9.00
2023-12-20,589,16,85.00,5,1,12,4,16.00,16.00
2023-12-21,242,4,1.90,3,1,12,5,4.00,4.00
2023-12-21,73,7,3.00,2,1,12,5,7.00,4.25
2023-12-21,434,3,11.00,7,1,12,5,3.00,3.00
2023-12-21,7,16,85.00,2,1,12,5,16.00,16.00
2023-12-21,322,17,2.00,7,1,12,5,17.00,17.00
2023-12-21,560,17,550.00,2,1,12,5,17.00,17.00
2023-12-21,2,6,20.00,2,1,12,5,6.00,4.00
2023-12-21,394,5,1.00,7,1,12,5,5.00,5.00
2023-12-21,601,1,35.00,5,1,12,5,1.00,1.00
2023-12-21,143,1,8.00,7,1,12,5,1.00,1.00
2023-12-21,174,8,15.00,7,1,12,5,8.00,8.00
2023-12-21,8,18,250.00,2,1,12,5,18.00,16.50
2023-12-21,413,18,0.80,7,1,12,5,16.00,17.00
2023-12-22,303,1,60.00,10,1,12,6,1.00,1.00
2023-12-22,85,15,9.00,7,1,12,6,9.00,9.00
2023-12-22,646,17,8.50,5,1,12,6,17.00,17.00
2023-12-22,588,11,10.00,7,1,12,6,11.00,11.00
2023-12-22,420,4,5.00,7,1,12,6,4.00,4.00
2023-12-22,260,3,180.00,3,1,12,6,3.00,3.00
2023-12-22,18,7,10.00,2,1,12,6,7.00,7.00
2023-12-22,207,15,50.00,2,1,12,6,15.00,11.67
2023-12-22,5,18,235.00,2,1,12,6,18.00,15.00
2023-12-22,85,3,9.00,7,1,12,6,9.00,9.00
2023-12-22,428,18,7.00,7,1,12,6,18.00,18.00
2023-12-22,323,16,30.00,7,1,12,6,16.00,16.00
2023-12-23,295,6,38.00,10,1,12,7,6.00,6.00
2023-12-23,57,2,50.00,2,1,12,7,2.00,2.00
2023-12-23,633,6,15.00,5,1,12,7,6.00,6.00
2023-12-23,262,2,170.00,3,1,12,7,2.00,8.50
2023-12-23,10,1,3.00,2,1,12,7,1.00,9.50
2023-12-23,543,15,1.00,2,1,12,7,15.00,16.00
2023-12-23,178,8,225.00,7,1,12,7,8.00,8.00
2023-12-23,388,19,2.00,7,1,12,7,19.00,12.50
2023-12-23,30,18,165.00,2,1,12,7,18.00,11.00
2023-12-24,591,12,25.00,5,1,12,1,12.00,12.00
2023-12-24,31,2,135.00,2,1,12,1,2.00,2.00
2023-12-24,367,6,50.00,7,1,12,1,6.00,6.00
2023-12-24,459,14,1.50,10,1,12,1,14.00,7.50
2023-12-24,82,18,2.00,7,1,12,1,18.00,18.00
2023-12-24,458,8,3.33,10,1,12,1,8.00,8.00
2023-12-24,329,15,2.00,7,1,12,1,15.00,15.00
2023-12-24,572,8,3.00,2,1,12,1,8.00,5.67
2023-12-24,255,13,300.00,3,1,12,1,13.00,13.00
2023-12-24,413,6,0.80,7,1,12,1,12.67,14.25
2023-12-24,61,19,4.00,2,1,12,1,19.00,17.00
2023-12-24,245,7,4.30,3,1,12,1,7.00,7.00
2023-12-24,420,8,5.00,7,1,12,1,6.00,6.00
2023-12-25,284,11,1.50,2,1,12,2,11.00,11.00
2023-12-25,96,2,17.80,1,1,12,2,2.00,2.00
2023-12-25,345,1,250.00,7,1,12,2,1.00,1.00
2023-12-25,184,14,80.00,7,1,12,2,14.00,14.00
2023-12-25,110,13,35.00,2,1,12,2,13.00,13.50
2023-12-25,277,1,13.00,2,1,12,2,1.00,2.50
2023-12-25,275,11,9.00,2,1,12,2,11.00,11.00
2023-12-26,250,6,130.00,3,1,12,3,6.00,6.67
2023-12-26,588,4,10.00,7,1,12,3,7.50,7.50
2023-12-26,249,11,1550.00,3,1,12,3,11.00,11.00
2023-12-26,210,17,2.00,2,1,12,3,17.00,17.00
2023-12-26,54,1,10.00,2,1,12,3,1.00,7.00
2023-12-26,198,16,1.00,2,1,12,3,16.00,16.00
2023-12-26,162,19,13.00,7,1,12,3,19.00,19.00
2023-12-26,189,11,29.00,7,1,12,3,11.00,10.00
2023-12-26,516,7,80.00,8,1,12,3,7.00,7.00
2023-12-26,316,11,1.50,7,1,12,3,11.00,11.00
2023-12-26,445,9,1.00,7,1,12,3,9.00,11.33
