product_id,total_sold_quantity,total_stock_quantity,avg_buying_price,avg_selling_price,month,quarter,prev_sold_quantity_1,prev_sold_quantity_2,prev_sold_quantity_3,stock_out,Año,Mes
530,16,60,3.68,4.0,9,3,0,17,0,0,2023,9
530,23,180,3.68,4.0,10,4,0,16,17,0,2023,10
530,7,60,3.68,4.0,11,4,0,23,16,0,2023,11
530,17,120,3.68,4.0,1,1,0,0,7,0,2024,1
530,1,60,3.68,4.0,2,1,0,17,0,0,2024,2
530,5,60,3.68,4.0,4,2,0,0,1,0,2024,4
530,6,60,3.68,4.0,5,2,0,5,0,0,2024,5
530,16,180,3.68,4.0,6,2,0,6,5,0,2024,6
530,26,240,3.68,4.0,7,3,0,16,6,0,2024,7
530,5,60,3.68,4.0,8,3,0,26,16,0,2024,8
530,23,120,3.68,4.0,9,3,0,5,26,0,2024,9
530,20,60,3.68,4.0,10,4,0,23,5,0,2024,10
530,17,180,3.68,4.0,11,4,0,20,23,0,2024,11
530,88,1335,3.68,4.0,12,4,0,17,20,0,2024,12
172,14,20,3.68,4.0,1,1,0,0,0,0,2023,1
172,6,20,3.68,4.0,6,2,0,0,0,0,2023,6
172,5,20,3.68,4.0,7,3,0,6,0,0,2023,7
172,17,20,3.68,4.0,8,3,0,5,6,0,2023,8
172,8,20,3.68,4.0,11,4,0,0,0,0,2023,11
172,250,131,3.68,4.0,10,4,0,0,0,0,2024,10
115,7,4,478.4,520.0,1,1,0,0,0,0,2023,1
115,8,4,478.4,520.0,8,3,0,0,0,0,2023,8
115,6,4,478.4,520.0,11,4,0,0,0,0,2023,11
115,5,26,478.4,520.0,4,2,0,0,0,0,2024,4
21,9,32,12.88,14.0,1,1,0,0,0,0,2023,1
21,10,32,12.88,14.0,2,1,0,9,0,0,2023,2
21,2,16,12.88,14.0,3,1,0,10,9,0,2023,3
21,11,16,12.88,14.0,4,2,0,2,10,0,2023,4
21,1,16,12.88,14.0,7,3,0,0,0,0,2023,7
21,16,16,12.88,14.0,8,3,0,1,0,0,2023,8
21,1,16,12.88,14.0,9,3,0,16,1,0,2023,9
21,15,16,12.88,14.0,12,4,0,0,0,0,2023,12
21,1,16,12.88,14.0,2,1,0,0,15,0,2024,2
21,1,16,12.88,14.0,4,2,0,0,1,0,2024,4
21,85,109,12.88,14.0,12,4,0,0,0,0,2024,12
22,7,21,11.04,12.0,1,1,0,0,0,0,2023,1
22,7,21,11.04,12.0,2,1,0,7,0,0,2023,2
22,36,42,11.04,12.0,3,1,0,7,7,0,2023,3
22,32,84,11.04,12.0,7,3,0,0,0,0,2023,7
22,25,42,11.04,12.0,10,4,0,0,0,0,2023,10
22,10,138,11.04,12.0,7,3,0,0,0,0,2024,7
54,13,28,9.2,10.0,1,1,0,0,0,0,2023,1
54,3,14,9.2,10.0,2,1,0,13,0,0,2023,2
54,5,14,9.2,10.0,3,1,0,3,13,0,2023,3
54,5,14,9.2,10.0,5,2,0,0,5,0,2023,5
54,12,14,9.2,10.0,6,2,0,5,0,0,2023,6
54,14,14,9.2,10.0,7,3,0,12,5,0,2023,7
54,5,14,9.2,10.0,11,4,0,0,0,0,2023,11
54,14,28,9.2,10.0,12,4,0,5,0,0,2023,12
54,5,90,9.2,10.0,5,2,0,0,0,0,2024,5
87,9,12,18.4,20.0,1,1,0,0,0,0,2023,1
87,7,12,18.4,20.0,3,1,0,0,9,0,2023,3
87,17,24,18.4,20.0,4,2,0,7,0,0,2023,4
87,17,12,18.4,20.0,8,3,0,0,0,0,2023,8
87,60,77,18.4,20.0,11,4,0,0,0,0,2024,11
377,2,27,0.37,0.4,1,1,0,0,0,0,2023,1
377,4,27,0.37,0.4,3,1,0,0,2,0,2023,3
377,18,27,0.37,0.4,4,2,0,4,0,0,2023,4
377,35,54,0.37,0.4,5,2,0,18,4,0,2023,5
377,25,54,0.37,0.4,6,2,0,35,18,0,2023,6
377,15,27,0.37,0.4,8,3,0,0,25,0,2023,8
377,15,54,0.37,0.4,9,3,0,15,0,0,2023,9
377,80,138,0.37,0.4,4,2,0,0,0,0,2024,4
377,10,175,0.37,0.4,5,2,0,80,0,0,2024,5
426,31,44,156.4,170.0,1,1,0,0,0,0,2023,1
426,48,66,156.4,170.0,2,1,0,31,0,0,2023,2
426,8,22,156.4,170.0,6,2,0,0,0,0,2023,6
426,11,22,156.4,170.0,7,3,0,8,0,0,2023,7
426,1,22,156.4,170.0,1,1,0,0,0,0,2024,1
426,2,22,156.4,170.0,2,1,0,1,0,0,2024,2
426,2,22,156.4,170.0,3,1,0,2,1,0,2024,3
426,2,22,156.4,170.0,5,2,0,0,2,0,2024,5
426,6,66,156.4,170.0,7,3,0,0,2,0,2024,7
426,10,145,156.4,170.0,12,4,0,0,0,0,2024,12
604,17,9,29.44,32.0,1,1,0,0,0,0,2023,1
604,16,9,29.44,32.0,3,1,0,0,17,0,2023,3
604,2,9,29.44,32.0,1,1,0,0,0,0,2024,1
604,1,9,29.44,32.0,2,1,0,2,0,0,2024,2
604,2,18,29.44,32.0,3,1,0,1,2,0,2024,3
604,3,9,29.44,32.0,5,2,0,0,2,0,2024,5
604,1,9,29.44,32.0,7,3,0,0,3,0,2024,7
604,2,18,29.44,32.0,10,4,0,0,0,0,2024,10
604,5,55,29.44,32.0,12,4,0,0,2,0,2024,12
129,9,13,0.92,1.0,1,1,0,0,0,0,2023,1
129,14,13,0.92,1.0,6,2,0,0,0,0,2023,6
129,11,13,0.92,1.0,9,3,0,0,0,0,2023,9
129,8,13,0.92,1.0,10,4,0,11,0,0,2023,10
129,1,13,0.92,1.0,12,4,0,0,8,0,2023,12
129,2,13,0.92,1.0,1,1,0,1,0,0,2024,1
129,2,13,0.92,1.0,3,1,0,0,2,0,2024,3
129,4,13,0.92,1.0,4,2,0,2,0,0,2024,4
129,4,26,0.92,1.0,7,3,0,0,0,0,2024,7
129,4,13,0.92,1.0,8,3,0,4,0,0,2024,8
129,4,13,0.92,1.0,10,4,0,0,4,0,2024,10
129,1,13,0.92,1.0,11,4,0,4,0,0,2024,11
129,5,81,0.92,1.0,12,4,0,1,4,0,2024,12
613,4,5,25.76,28.0,1,1,0,0,0,0,2023,1
613,13,5,25.76,28.0,3,1,0,0,4,0,2023,3
613,7,5,25.76,28.0,5,2,0,0,13,0,2023,5
613,5,30,25.76,28.0,4,2,0,0,0,0,2024,4
454,6,7,9.2,10.0,1,1,0,0,0,0,2023,1
454,3,7,9.2,10.0,6,2,0,0,0,0,2023,6
454,18,7,9.2,10.0,8,3,0,0,3,0,2023,8
454,1,7,9.2,10.0,9,3,0,18,0,0,2023,9
454,7,7,9.2,10.0,11,4,0,0,1,0,2023,11
454,15,45,9.2,10.0,7,3,0,0,0,0,2024,7
608,2,1,92.0,100.0,1,1,0,0,0,0,2023,1
608,5,1,92.0,100.0,2,1,0,2,0,0,2023,2
608,4,9,92.0,100.0,3,1,0,0,0,0,2024,3
273,4,5,41.4,45.0,1,1,0,0,0,0,2023,1
273,7,5,41.4,45.0,4,2,0,0,0,0,2023,4
273,6,5,41.4,45.0,10,4,0,0,0,0,2023,10
273,40,30,41.4,45.0,3,1,0,0,0,0,2024,3
84,25,50,18.4,20.0,1,1,0,0,0,0,2023,1
84,13,25,18.4,20.0,2,1,0,25,0,0,2023,2
84,19,25,18.4,20.0,3,1,0,13,25,0,2023,3
84,9,25,18.4,20.0,12,4,0,0,0,0,2023,12
84,40,25,18.4,20.0,10,4,0,0,0,0,2024,10
84,30,190,18.4,20.0,12,4,0,0,40,0,2024,12
204,18,4,1275.12,1386.0,1,1,0,0,0,0,2023,1
204,1,4,1275.12,1386.0,5,2,0,0,0,0,2023,5
204,8,25,1275.12,1386.0,10,4,0,0,0,0,2024,10
401,10,32,3.68,4.0,1,1,0,0,0,0,2023,1
401,16,16,3.68,4.0,2,1,0,10,0,0,2023,2
401,6,16,3.68,4.0,6,2,0,0,0,0,2023,6
401,15,16,3.68,4.0,8,3,0,0,6,0,2023,8
401,12,64,3.68,4.0,1,1,0,0,0,0,2024,1
401,2,16,3.68,4.0,2,1,0,12,0,0,2024,2
401,3,16,3.68,4.0,5,2,0,0,0,0,2024,5
401,5,16,3.68,4.0,7,3,0,0,3,0,2024,7
401,3,16,3.68,4.0,8,3,0,5,0,0,2024,8
401,4,16,3.68,4.0,9,3,0,3,5,0,2024,9
401,10,122,3.68,4.0,12,4,0,0,0,0,2024,12
20,20,80,20.24,22.0,1,1,0,0,0,0,2023,1
20,15,40,20.24,22.0,2,1,0,20,0,0,2023,2
20,2,40,20.24,22.0,5,2,0,0,0,0,2023,5
20,3,40,20.24,22.0,7,3,0,0,2,0,2023,7
20,13,40,20.24,22.0,9,3,0,0,3,0,2023,9
20,6,40,20.24,22.0,10,4,0,13,0,0,2023,10
20,22,120,20.24,22.0,12,4,0,0,6,0,2023,12
20,1,40,20.24,22.0,2,1,0,0,22,0,2024,2
20,2,40,20.24,22.0,3,1,0,1,0,0,2024,3
20,600,795,20.24,22.0,10,4,0,0,0,0,2024,10
230,1,18,9.2,10.0,1,1,0,0,0,0,2023,1
230,7,18,9.2,10.0,3,1,0,0,1,0,2023,3
230,33,54,9.2,10.0,4,2,0,7,0,0,2023,4
230,6,18,9.2,10.0,6,2,0,0,33,0,2023,6
230,12,18,9.2,10.0,8,3,0,0,6,0,2023,8
230,15,36,9.2,10.0,11,4,0,0,0,0,2023,11
230,10,18,9.2,10.0,4,2,0,0,0,0,2024,4
230,5,18,9.2,10.0,7,3,0,0,0,0,2024,7
230,5,118,9.2,10.0,10,4,0,0,0,0,2024,10
29,12,19,151.8,165.0,1,1,0,0,0,0,2023,1
29,5,19,151.8,165.0,3,1,0,0,12,0,2023,3
29,8,19,151.8,165.0,4,2,0,5,0,0,2023,4
29,17,19,151.8,165.0,5,2,0,8,5,0,2023,5
29,20,38,151.8,165.0,6,2,0,17,8,0,2023,6
29,11,19,151.8,165.0,7,3,0,20,17,0,2023,7
29,1,19,151.8,165.0,9,3,0,0,11,0,2023,9
29,17,19,151.8,165.0,12,4,0,0,0,0,2023,12
29,2,19,151.8,165.0,2,1,0,0,17,0,2024,2
29,10,124,151.8,165.0,3,1,0,2,0,0,2024,3
425,14,18,50.6,55.0,1,1,0,0,0,0,2023,1
425,19,18,50.6,55.0,2,1,0,14,0,0,2023,2
425,11,36,50.6,55.0,3,1,0,19,14,0,2023,3
425,4,18,50.6,55.0,5,2,0,0,11,0,2023,5
425,24,36,50.6,55.0,10,4,0,0,0,0,2023,10
425,5,18,50.6,55.0,11,4,0,24,0,0,2023,11
425,2,18,50.6,55.0,12,4,0,5,24,0,2023,12
425,3,18,50.6,55.0,1,1,0,2,5,0,2024,1
425,5,54,50.6,55.0,3,1,0,0,3,0,2024,3
425,2,18,50.6,55.0,4,2,0,5,0,0,2024,4
425,1,18,50.6,55.0,5,2,0,2,5,0,2024,5
425,1,18,50.6,55.0,7,3,0,0,1,0,2024,7
425,15,121,50.6,55.0,11,4,0,0,0,0,2024,11
399,18,6,18.4,20.0,1,1,0,0,0,0,2023,1
399,6,6,18.4,20.0,3,1,0,0,18,0,2023,3
399,1,6,18.4,20.0,7,3,0,0,0,0,2023,7
399,3,6,18.4,20.0,9,3,0,0,1,0,2023,9
399,2,6,18.4,20.0,11,4,0,0,3,0,2023,11
399,2,12,18.4,20.0,7,3,0,0,0,0,2024,7
399,1,6,18.4,20.0,9,3,0,0,2,0,2024,9
399,5,40,18.4,20.0,12,4,0,0,0,0,2024,12
269,12,4,46.0,50.0,1,1,0,0,0,0,2023,1
269,2,4,46.0,50.0,5,2,0,0,0,0,2023,5
269,6,4,46.0,50.0,8,3,0,0,0,0,2023,8
269,5,25,46.0,50.0,12,4,0,0,0,0,2024,12
3,2,37,23.0,25.0,1,1,0,0,0,0,2023,1
3,6,74,23.0,25.0,4,2,0,0,0,0,2023,4
3,2,37,23.0,25.0,6,2,0,0,6,0,2023,6
3,13,74,23.0,25.0,7,3,0,2,0,0,2023,7
3,8,37,23.0,25.0,9,3,0,0,13,0,2023,9
3,12,111,23.0,25.0,11,4,0,0,8,0,2023,11
3,33,74,23.0,25.0,12,4,0,12,0,0,2023,12
3,560,972,23.0,25.0,10,4,0,0,0,0,2024,10
652,12,56,16.56,18.0,1,1,0,0,0,0,2023,1
652,7,56,16.56,18.0,8,3,0,0,0,0,2023,8
652,33,168,16.56,18.0,9,3,0,7,0,0,2023,9
652,14,112,16.56,18.0,11,4,0,0,33,0,2023,11
652,1,56,16.56,18.0,2,1,0,0,0,0,2024,2
652,1,56,16.56,18.0,3,1,0,1,0,0,2024,3
652,6,336,16.56,18.0,4,2,0,1,1,0,2024,4
652,1,56,16.56,18.0,5,2,0,6,1,0,2024,5
652,1,56,16.56,18.0,6,2,0,1,6,0,2024,6
652,1,56,16.56,18.0,8,3,0,0,1,0,2024,8
652,1,56,16.56,18.0,9,3,0,1,0,0,2024,9
652,201,112,16.56,18.0,10,4,0,1,1,0,2024,10
652,8,583,16.56,18.0,12,4,0,0,201,0,2024,12
332,2,8,46.0,50.0,1,1,0,0,0,0,2023,1
332,5,8,46.0,50.0,5,2,0,0,0,0,2023,5
332,20,16,46.0,50.0,9,3,0,0,0,0,2023,9
332,16,8,46.0,50.0,11,4,0,0,20,0,2023,11
332,5,53,46.0,50.0,7,3,0,0,0,0,2024,7
52,14,48,7.36,8.0,1,1,0,0,0,0,2023,1
52,8,24,7.36,8.0,2,1,0,14,0,0,2023,2
52,18,72,7.36,8.0,5,2,0,0,0,0,2023,5
52,20,48,7.36,8.0,6,2,0,18,0,0,2023,6
52,22,48,7.36,8.0,8,3,0,0,20,0,2023,8
52,1,24,7.36,8.0,9,3,0,22,0,0,2023,9
52,6,48,7.36,8.0,10,4,0,1,22,0,2023,10
52,18,24,7.36,8.0,11,4,0,6,1,0,2023,11
52,2,24,7.36,8.0,12,4,0,18,6,0,2023,12
52,4,24,7.36,8.0,1,1,0,2,18,0,2024,1
52,6,24,7.36,8.0,6,2,0,0,0,0,2024,6
52,10,157,7.36,8.0,8,3,0,0,6,0,2024,8
174,1,7,13.8,15.0,1,1,0,0,0,0,2023,1
174,2,7,13.8,15.0,4,2,0,0,0,0,2023,4
174,18,14,13.8,15.0,8,3,0,0,0,0,2023,8
174,8,7,13.8,15.0,12,4,0,0,0,0,2023,12
174,1,7,13.8,15.0,1,1,0,8,0,0,2024,1
174,2,7,13.8,15.0,7,3,0,0,0,0,2024,7
174,1,7,13.8,15.0,9,3,0,0,2,0,2024,9
174,10,42,13.8,15.0,10,4,0,1,0,0,2024,10
234,14,9,32.2,25.0,1,1,0,0,0,0,2023,1
234,1,9,32.2,25.0,2,1,0,14,0,0,2023,2
234,17,9,32.2,25.0,3,1,0,1,14,0,2023,3
234,5,9,32.2,25.0,8,3,0,0,0,0,2023,8
234,1,9,32.2,25.0,10,4,0,0,5,0,2023,10
234,4,9,32.2,25.0,5,2,0,0,0,0,2024,5
234,1,9,32.2,25.0,7,3,0,0,4,0,2024,7
234,2,9,32.2,25.0,9,3,0,0,1,0,2024,9
234,6,66,32.2,25.0,12,4,0,0,0,0,2024,12
12,14,27,7.36,8.0,1,1,0,0,0,0,2023,1
12,3,54,7.36,8.0,3,1,0,0,14,0,2023,3
12,34,108,7.36,8.0,5,2,0,0,3,0,2023,5
12,15,27,7.36,8.0,6,2,0,34,0,0,2023,6
12,17,27,7.36,8.0,8,3,0,0,15,0,2023,8
12,33,54,7.36,8.0,9,3,0,17,0,0,2023,9
12,8,27,7.36,8.0,11,4,0,0,33,0,2023,11
12,11,54,7.36,8.0,12,4,0,8,0,0,2023,12
12,1,27,7.36,8.0,8,3,0,0,0,0,2024,8
12,5,173,7.36,8.0,10,4,0,0,1,0,2024,10
539,35,48,3.22,3.5,1,1,0,0,0,0,2023,1
539,6,24,3.22,3.5,2,1,0,35,0,0,2023,2
539,19,24,3.22,3.5,3,1,0,6,35,0,2023,3
539,6,24,3.22,3.5,7,3,0,0,0,0,2023,7
539,26,48,3.22,3.5,9,3,0,0,6,0,2023,9
539,4,24,3.22,3.5,10,4,0,26,0,0,2023,10
539,6,24,3.22,3.5,11,4,0,4,26,0,2023,11
539,14,24,3.22,3.5,12,4,0,6,4,0,2023,12
539,20,156,3.22,3.5,4,2,0,0,0,0,2024,4
580,18,17,9.2,10.0,1,1,0,0,0,0,2023,1
580,16,17,9.2,10.0,4,2,0,0,0,0,2023,4
580,12,34,9.2,10.0,6,2,0,0,16,0,2023,6
580,6,17,9.2,10.0,9,3,0,0,0,0,2023,9
580,18,17,9.2,10.0,11,4,0,0,6,0,2023,11
580,8,17,9.2,10.0,12,4,0,18,0,0,2023,12
580,40,113,9.2,10.0,3,1,0,0,0,0,2024,3
529,14,74,15.64,17.0,1,1,0,0,0,0,2023,1
529,7,74,15.64,17.0,4,2,0,0,0,0,2023,4
529,2,74,15.64,17.0,8,3,0,0,0,0,2023,8
529,20,148,15.64,17.0,10,4,0,0,2,0,2023,10
529,50,74,15.64,17.0,1,1,0,0,0,0,2024,1
529,36,148,15.64,17.0,2,1,0,50,0,0,2024,2
529,36,148,15.64,17.0,3,1,0,36,50,0,2024,3
529,1,74,15.64,17.0,5,2,0,0,36,0,2024,5
529,5,74,15.64,17.0,7,3,0,0,1,0,2024,7
529,1000,495,15.64,17.0,10,4,0,0,0,0,2024,10
213,4,1,55.2,60.0,1,1,0,0,0,0,2023,1
213,2,1,55.2,60.0,12,4,0,0,0,0,2023,12
213,1,1,55.2,60.0,1,1,0,2,0,0,2024,1
213,5,9,55.2,60.0,8,3,0,0,0,0,2024,8
372,19,23,36.8,40.0,1,1,0,0,0,0,2023,1
372,19,23,36.8,40.0,4,2,0,0,0,0,2023,4
372,26,92,36.8,40.0,5,2,0,19,0,0,2023,5
372,6,23,36.8,40.0,6,2,0,26,19,0,2023,6
372,13,23,36.8,40.0,7,3,0,6,26,0,2023,7
372,14,23,36.8,40.0,10,4,0,0,0,0,2023,10
372,17,23,36.8,40.0,11,4,0,14,0,0,2023,11
372,5,147,36.8,40.0,5,2,0,0,0,0,2024,5
521,19,26,1.84,2.0,1,1,0,0,0,0,2023,1
521,13,52,1.84,2.0,2,1,0,19,0,0,2023,2
521,14,26,1.84,2.0,5,2,0,0,0,0,2023,5
521,18,26,1.84,2.0,7,3,0,0,14,0,2023,7
521,27,52,1.84,2.0,9,3,0,0,18,0,2023,9
521,18,26,1.84,2.0,11,4,0,0,27,0,2023,11
521,14,26,1.84,2.0,12,4,0,18,0,0,2023,12
521,8,26,1.84,2.0,3,1,0,0,0,0,2024,3
521,10,169,1.84,2.0,7,3,0,0,0,0,2024,7
301,6,12,23.0,25.0,1,1,0,0,0,0,2023,1
301,6,12,23.0,25.0,2,1,0,6,0,0,2023,2
301,16,12,23.0,25.0,3,1,0,6,6,0,2023,3
301,18,12,23.0,25.0,6,2,0,0,0,0,2023,6
301,7,12,23.0,25.0,8,3,0,0,18,0,2023,8
301,3,12,23.0,25.0,10,4,0,0,7,0,2023,10
301,6,12,23.0,25.0,11,4,0,3,0,0,2023,11
301,5,77,23.0,25.0,10,4,0,0,0,0,2024,10
61,3,32,3.68,4.0,1,1,0,0,0,0,2023,1
61,15,32,3.68,4.0,2,1,0,3,0,0,2023,2
61,38,96,3.68,4.0,3,1,0,15,3,0,2023,3
61,18,96,3.68,4.0,5,2,0,0,38,0,2023,5
61,12,32,3.68,4.0,7,3,0,0,18,0,2023,7
61,1,32,3.68,4.0,8,3,0,12,0,0,2023,8
61,15,32,3.68,4.0,10,4,0,0,1,0,2023,10
61,9,32,3.68,4.0,11,4,0,15,0,0,2023,11
61,48,96,3.68,4.0,12,4,0,9,15,0,2023,12
61,10,210,3.68,4.0,4,2,0,0,0,0,2024,4
268,28,36,36.8,50.0,1,1,0,0,0,0,2023,1
268,7,18,36.8,50.0,2,1,0,28,0,0,2023,2
268,17,18,36.8,50.0,3,1,0,7,28,0,2023,3
268,5,18,36.8,50.0,4,2,0,17,7,0,2023,4
268,3,18,36.8,50.0,6,2,0,0,5,0,2023,6
268,9,18,36.8,50.0,7,3,0,3,0,0,2023,7
268,9,18,36.8,50.0,9,3,0,0,9,0,2023,9
268,11,18,36.8,50.0,10,4,0,9,0,0,2023,10
268,1,18,36.8,50.0,1,1,0,0,0,0,2024,1
268,1,18,36.8,50.0,5,2,0,0,0,0,2024,5
268,5,119,36.8,50.0,9,3,0,0,0,0,2024,9
70,13,25,32.2,35.0,1,1,0,0,0,0,2023,1
70,1,25,32.2,35.0,6,2,0,0,0,0,2023,6
70,8,25,32.2,35.0,9,3,0,0,0,0,2023,9
70,2,25,32.2,35.0,5,2,0,0,0,0,2024,5
70,50,50,32.2,35.0,9,3,0,0,0,0,2024,9
70,150,190,32.2,35.0,10,4,0,50,0,0,2024,10
70,25,165,32.2,35.0,11,4,0,150,50,0,2024,11
408,8,7,41.4,45.0,1,1,0,0,0,0,2023,1
408,13,7,41.4,45.0,3,1,0,0,8,0,2023,3
408,15,7,41.4,45.0,9,3,0,0,0,0,2023,9
408,15,46,41.4,45.0,7,3,0,0,0,0,2024,7
146,6,2,46.0,50.0,1,1,0,0,0,0,2023,1
146,1,2,46.0,50.0,2,1,0,6,0,0,2023,2
146,6,2,46.0,50.0,11,4,0,0,0,0,2023,11
146,5,16,46.0,50.0,8,3,0,0,0,0,2024,8
203,5,20,18.4,20.0,1,1,0,0,0,0,2023,1
203,8,40,18.4,20.0,2,1,0,5,0,0,2023,2
203,20,60,18.4,20.0,5,2,0,0,0,0,2023,5
203,3,20,18.4,20.0,8,3,0,0,0,0,2023,8
203,8,20,18.4,20.0,10,4,0,0,3,0,2023,10
203,14,20,18.4,20.0,11,4,0,8,0,0,2023,11
203,1,20,18.4,20.0,1,1,0,0,14,0,2024,1
203,6,60,18.4,20.0,2,1,0,1,0,0,2024,2
203,10,20,18.4,20.0,3,1,0,6,1,0,2024,3
203,7,60,18.4,20.0,4,2,0,10,6,0,2024,4
203,8,80,18.4,20.0,6,2,0,0,7,0,2024,6
203,4,60,18.4,20.0,7,3,0,8,0,0,2024,7
203,1,20,18.4,20.0,8,3,0,4,8,0,2024,8
203,1,20,18.4,20.0,11,4,0,0,0,0,2024,11
203,31,506,18.4,20.0,12,4,0,1,0,0,2024,12
650,15,15,23.0,25.0,1,1,0,0,0,0,2023,1
650,11,15,23.0,25.0,8,3,0,0,0,0,2023,8
650,200,98,23.0,25.0,12,4,0,0,0,0,2024,12
489,1,4,46.0,50.0,1,1,0,0,0,0,2023,1
489,11,4,46.0,50.0,7,3,0,0,0,0,2023,7
489,40,26,46.0,50.0,10,4,0,0,0,0,2024,10
596,11,6,266.8,290.0,1,1,0,0,0,0,2023,1
596,17,6,266.8,290.0,6,2,0,0,0,0,2023,6
596,12,37,266.8,290.0,11,4,0,0,0,0,2024,11
38,14,34,4.6,5.0,1,1,0,0,0,0,2023,1
38,20,34,4.6,5.0,2,1,0,14,0,0,2023,2
38,12,17,4.6,5.0,3,1,0,20,14,0,2023,3
38,17,17,4.6,5.0,7,3,0,0,0,0,2023,7
38,1,17,4.6,5.0,8,3,0,17,0,0,2023,8
38,18,51,4.6,5.0,10,4,0,0,1,0,2023,10
38,30,113,4.6,5.0,3,1,0,0,0,0,2024,3
320,21,36,9.2,10.0,1,1,0,0,0,0,2023,1
320,1,18,9.2,10.0,7,3,0,0,0,0,2023,7
320,27,36,9.2,10.0,9,3,0,0,1,0,2023,9
320,15,54,9.2,10.0,10,4,0,27,0,0,2023,10
320,18,18,9.2,10.0,11,4,0,15,27,0,2023,11
320,1,18,9.2,10.0,2,1,0,0,0,0,2024,2
320,40,117,9.2,10.0,3,1,0,1,0,0,2024,3
92,7,23,4.6,5.0,1,1,0,0,0,0,2023,1
92,45,69,4.6,5.0,6,2,0,0,0,0,2023,6
92,14,23,4.6,5.0,7,3,0,45,0,0,2023,7
92,14,23,4.6,5.0,8,3,0,14,45,0,2023,8
92,8,23,4.6,5.0,10,4,0,0,14,0,2023,10
92,6,23,4.6,5.0,11,4,0,8,0,0,2023,11
92,9,46,4.6,5.0,12,4,0,6,8,0,2023,12
92,4,23,4.6,5.0,3,1,0,0,0,0,2024,3
92,50,151,4.6,5.0,10,4,0,0,0,0,2024,10
185,1,28,4.6,5.0,1,1,0,0,0,0,2023,1
185,2,28,4.6,5.0,2,1,0,1,0,0,2023,2
185,4,28,4.6,5.0,3,1,0,2,1,0,2023,3
185,22,84,4.6,5.0,4,2,0,4,2,0,2023,4
185,2,28,4.6,5.0,5,2,0,22,4,0,2023,5
185,9,28,4.6,5.0,6,2,0,2,22,0,2023,6
185,12,28,4.6,5.0,7,3,0,9,2,0,2023,7
185,29,84,4.6,5.0,8,3,0,12,9,0,2023,8
185,16,28,4.6,5.0,9,3,0,29,12,0,2023,9
185,4,28,4.6,5.0,10,4,0,16,29,0,2023,10
185,17,28,4.6,5.0,12,4,0,0,4,0,2023,12
185,125,184,4.6,5.0,12,4,0,0,0,0,2024,12
460,18,302,3.22,3.5,1,1,0,0,0,0,2023,1
460,6,302,3.22,3.5,2,1,0,18,0,0,2023,2
460,18,151,3.22,3.5,3,1,0,6,18,0,2023,3
460,8,151,3.22,3.5,4,2,0,18,6,0,2023,4
460,24,453,3.22,3.5,5,2,0,8,18,0,2023,5
460,5,302,3.22,3.5,7,3,0,0,24,0,2023,7
460,19,151,3.22,3.5,10,4,0,0,0,0,2023,10
460,32,302,3.22,3.5,12,4,0,0,19,0,2023,12
460,101,302,3.22,3.5,3,1,0,0,0,0,2024,3
460,25,151,3.22,3.5,7,3,0,0,0,0,2024,7
460,2,151,3.22,3.5,9,3,0,0,25,0,2024,9
460,301,302,3.22,3.5,10,4,0,2,0,0,2024,10
460,1000,1005,3.22,3.5,11,4,0,301,2,0,2024,11
316,15,9,1.38,1.5,1,1,0,0,0,0,2023,1
316,5,18,1.38,1.5,5,2,0,0,0,0,2023,5
316,2,9,1.38,1.5,7,3,0,0,5,0,2023,7
316,10,18,1.38,1.5,9,3,0,0,2,0,2023,9
316,1,9,1.38,1.5,10,4,0,10,0,0,2023,10
316,13,18,1.38,1.5,12,4,0,0,1,0,2023,12
316,10,58,1.38,1.5,5,2,0,0,0,0,2024,5
572,9,21,3.22,3.0,1,1,0,0,0,0,2023,1
572,18,21,3.22,3.0,3,1,0,0,9,0,2023,3
572,8,21,3.22,3.0,7,3,0,0,0,0,2023,7
572,32,42,3.22,3.0,8,3,0,8,0,0,2023,8
572,15,21,3.22,3.0,10,4,0,0,32,0,2023,10
572,9,42,3.22,3.0,11,4,0,15,0,0,2023,11
572,8,21,3.22,3.0,12,4,0,9,15,0,2023,12
572,2,21,3.22,3.0,2,1,0,0,8,0,2024,2
572,6,42,3.22,3.0,7,3,0,0,0,0,2024,7
572,5,140,3.22,3.0,10,4,0,0,0,0,2024,10
28,2,19,18.4,20.0,1,1,0,0,0,0,2023,1
28,24,57,18.4,20.0,2,1,0,2,0,0,2023,2
28,9,19,18.4,20.0,3,1,0,24,2,0,2023,3
28,9,19,18.4,20.0,6,2,0,0,0,0,2023,6
28,6,38,18.4,20.0,7,3,0,9,0,0,2023,7
28,24,38,18.4,20.0,8,3,0,6,9,0,2023,8
28,1,19,18.4,20.0,9,3,0,24,6,0,2023,9
28,2,19,18.4,20.0,10,4,0,1,24,0,2023,10
28,2,19,18.4,20.0,2,1,0,0,0,0,2024,2
28,100,129,18.4,20.0,7,3,0,0,0,0,2024,7
116,26,52,13.8,15.0,1,1,0,0,0,0,2023,1
116,8,26,13.8,15.0,3,1,0,0,26,0,2023,3
116,18,26,13.8,15.0,4,2,0,8,0,0,2023,4
116,17,26,13.8,15.0,5,2,0,18,8,0,2023,5
116,9,26,13.8,15.0,6,2,0,17,18,0,2023,6
116,11,26,13.8,15.0,8,3,0,0,9,0,2023,8
