product_id,selling_date,stock_quantity,current_quantity,buying_price,selling_price,sold_quantity,days_since_last_purchase,margin
445,"2023-03-25 00:00:00",90,22,11.04,12,2,760,0.96
253,"2023-03-25 00:00:00",15,0,225.4,245,7,760,19.6
422,"2023-03-25 00:00:00",110,10,5.52,6,5,760,0.48
187,"2023-03-25 00:00:00",175,33,3.68,4,8,760,0.32
45,"2023-03-26 00:00:00",170,40,1.84,2,13,760,0.16
54,"2023-03-26 00:00:00",100,33,9.2,10,5,760,0.8
22,"2023-03-26 00:00:00",100,19,11.04,12,17,760,0.96
357,"2023-03-26 00:00:00",70,9,4.6,5,11,760,0.4
428,"2023-03-26 00:00:00",180,35,6.44,7,18,760,0.56
289,"2023-03-26 00:00:00",65,10,5.52,6,2,760,0.48
321,"2023-03-26 00:00:00",110,22,1.84,2,5,760,0.16
584,"2023-03-26 00:00:00",55,16,5.52,6,4,760,0.48
272,"2023-03-27 00:00:00",15,0,533.6,580,12,760,46.4
451,"2023-03-27 00:00:00",5,0,9.2,10,1,760,0.8
286,"2023-03-27 00:00:00",40,11,2.76,3,13,760,0.24
75,"2023-03-27 00:00:00",5,0,11.96,13,2,760,1.04
437,"2023-03-28 00:00:00",10,1,4.6,5,2,760,0.4
119,"2023-03-28 00:00:00",15,4,27.6,30,11,760,2.4
649,"2023-03-28 00:00:00",80,22,22.08,24,6,760,1.92
31,"2023-03-28 00:00:00",75,31,138,150,7,760,12
600,"2023-03-28 00:00:00",30,7,20.24,22,11,760,1.76
41,"2023-03-28 00:00:00",150,32,2.3,2.5,15,760,0.2
19,"2023-03-28 00:00:00",80,18,12.88,14,1,760,1.12
646,"2023-03-28 00:00:00",80,18,16.56,18,11,760,1.44
271,"2023-03-29 00:00:00",25,3,18.4,20,12,760,1.6
63,"2023-03-29 00:00:00",95,24,5.06184,5.502,12,760,0.44016
46,"2023-03-29 00:00:00",130,36,3.68,4,6,760,0.32
170,"2023-03-29 00:00:00",60,11,207,225,17,760,18
127,"2023-03-29 00:00:00",15,0,16.56,18,7,760,1.44
288,"2023-03-29 00:00:00",100,15,16.56,18,2,760,1.44
232,"2023-03-29 00:00:00",85,18,27.6,30,6,760,2.4
32,"2023-03-29 00:00:00",95,36,11.04,12,17,760,0.96
301,"2023-03-29 00:00:00",65,12,23,25,16,760,2
262,"2023-03-30 00:00:00",125,29,151.8,165,12,760,13.2
399,"2023-03-30 00:00:00",40,13,18.4,20,6,760,1.6
108,"2023-03-30 00:00:00",130,34,28.704,31.2,7,760,2.496
462,"2023-03-30 00:00:00",90,23,4.6,5,1,760,0.4
517,"2023-03-30 00:00:00",15,11,32.2,35,3,760,2.8
5,"2023-03-30 00:00:00",50,7,41.4,45,5,760,3.6
542,"2023-03-30 00:00:00",55,17,13.8,15,9,760,1.2
314,"2023-03-30 00:00:00",55,10,2.76,3,4,760,0.24
231,"2023-03-30 00:00:00",135,35,0.92,1,16,760,0.08
259,"2023-03-30 00:00:00",155,39,119.6,130,15,760,10.4
351,"2023-03-30 00:00:00",45,6,25.76,28,12,760,2.24
96,"2023-03-30 00:00:00",85,31,16.376,17.8,1,760,1.424
333,"2023-03-30 00:00:00",45,24,1.84,2,1,760,0.16
93,"2023-03-30 00:00:00",95,29,7.36,8,1,760,0.64
417,"2023-03-30 00:00:00",50,25,4.14,4.5,1,760,0.36
619,"2023-03-30 00:00:00",45,8,78.2,85,14,760,6.8
440,"2023-03-31 00:00:00",35,2,27.6,30,16,760,2.4
576,"2023-03-31 00:00:00",20,11,32.2,35,8,760,2.8
223,"2023-03-31 00:00:00",20,13,11.04,12,4,760,0.96
328,"2023-03-31 00:00:00",40,12,1.38,1.5,1,760,0.12
429,"2023-03-31 00:00:00",145,31,9.2,10,12,760,0.8
339,"2023-03-31 00:00:00",50,19,18.4,20,2,760,1.6
199,"2023-03-31 00:00:00",205,67,0.92,1,17,760,0.08
108,"2023-03-31 00:00:00",130,34,28.704,31.2,2,760,2.496
539,"2023-03-31 00:00:00",125,22,3.22,3.5,19,760,0.28
29,"2023-04-01 00:00:00",105,21,151.8,165,8,760,13.2
532,"2023-04-01 00:00:00",145,21,10.12,11,15,760,0.88
72,"2023-04-01 00:00:00",50,14,41.4,45,2,760,3.6
259,"2023-04-01 00:00:00",155,39,119.6,130,17,760,10.4
159,"2023-04-01 00:00:00",30,0,9.2,10,14,760,0.8
81,"2023-04-01 00:00:00",60,14,6.44,7,6,760,0.56
386,"2023-04-01 00:00:00",20,0,1.84,2,15,760,0.16
483,"2023-04-02 00:00:00",45,17,25.76,28,6,760,2.24
66,"2023-04-02 00:00:00",20,0,18.4,20,17,760,1.6
58,"2023-04-02 00:00:00",155,73,69,75,6,760,6
190,"2023-04-02 00:00:00",120,22,59.8,65,9,760,5.2
263,"2023-04-02 00:00:00",35,4,41.4,45,15,760,3.6
26,"2023-04-02 00:00:00",135,22,18.4,20,1,760,1.6
11,"2023-04-02 00:00:00",15,6,271.4,295,4,760,23.6
388,"2023-04-02 00:00:00",45,14,1.84,2,11,760,0.16
270,"2023-04-02 00:00:00",120,28,96.6,105,1,760,8.4
392,"2023-04-02 00:00:00",60,10,0.92,1,14,760,0.08
305,"2023-04-02 00:00:00",90,28,32.2,35,1,760,2.8
60,"2023-04-02 00:00:00",55,12,7.82,8.5,18,760,0.68
293,"2023-04-02 00:00:00",35,2,82.34,89.5,18,760,7.16
239,"2023-04-02 00:00:00",10,1,32.2,35,8,760,2.8
63,"2023-04-02 00:00:00",95,24,5.06184,5.502,2,760,0.44016
263,"2023-04-02 00:00:00",35,4,41.4,45,16,760,3.6
535,"2023-04-02 00:00:00",100,27,46,50,6,760,4
222,"2023-04-02 00:00:00",25,10,7.36,8,2,760,0.64
69,"2023-04-02 00:00:00",95,26,14.72,16,3,760,1.28
87,"2023-04-02 00:00:00",45,8,18.4,20,14,760,1.6
114,"2023-04-03 00:00:00",20,0,368,400,1,760,32
49,"2023-04-03 00:00:00",130,16,2.3,2.5,11,760,0.2
231,"2023-04-03 00:00:00",135,35,0.92,1,1,760,0.08
398,"2023-04-03 00:00:00",35,8,0.92,1,5,760,0.08
327,"2023-04-03 00:00:00",35,16,15.64,17,1,760,1.36
446,"2023-04-03 00:00:00",45,14,13.8,15,18,760,1.2
532,"2023-04-04 00:00:00",145,21,10.12,11,4,760,0.88
379,"2023-04-04 00:00:00",65,11,4.14,4.5,19,760,0.36
3,"2023-04-04 00:00:00",110,47,23,25,4,760,2
163,"2023-04-04 00:00:00",105,16,18.4,20,16,760,1.6
447,"2023-04-04 00:00:00",70,9,1.84,2,3,760,0.16
205,"2023-04-04 00:00:00",110,21,27.6,30,17,760,2.4
461,"2023-04-04 00:00:00",120,26,1.196,1.3,18,760,0.104
48,"2023-04-04 00:00:00",60,14,59.7908,64.99,17,760,5.1992
421,"2023-04-04 00:00:00",165,38,3.22,3.5,9,760,0.28
69,"2023-04-04 00:00:00",95,26,14.72,16,6,760,1.28
233,"2023-04-04 00:00:00",120,13,27.6,30,19,760,2.4
564,"2023-04-04 00:00:00",70,19,43.24,47,8,760,3.76
130,"2023-04-04 00:00:00",60,3,23,25,3,760,2
86,"2023-04-05 00:00:00",45,6,11.96,13,2,760,1.04
230,"2023-04-05 00:00:00",90,27,9.2,10,16,760,0.8
602,"2023-04-05 00:00:00",15,0,23,25,12,760,2
150,"2023-04-05 00:00:00",20,0,15.64,17,15,760,1.36
1,"2023-04-05 00:00:00",105,31,32.2,35,1,760,2.8
47,"2023-04-05 00:00:00",75,13,11.04,12,1,760,0.96
185,"2023-04-05 00:00:00",110,21,4.6,5,5,760,0.4
183,"2023-04-05 00:00:00",70,29,50.6,55,3,760,4.4
319,"2023-04-05 00:00:00",120,24,7.36,8,12,760,0.64
49,"2023-04-05 00:00:00",130,16,2.3,2.5,16,760,0.2
300,"2023-04-05 00:00:00",65,18,11.04,12,6,760,0.96
471,"2023-04-05 00:00:00",15,0,78.2,85,5,760,6.8
537,"2023-04-05 00:00:00",105,25,14.72,16,2,760,1.28
185,"2023-04-05 00:00:00",110,21,4.6,5,15,760,0.4
432,"2023-04-05 00:00:00",65,11,25.76,28,1,760,2.24
587,"2023-04-06 00:00:00",40,6,7.36,8,3,760,0.64
532,"2023-04-06 00:00:00",145,21,10.12,11,19,760,0.88
480,"2023-04-06 00:00:00",20,2,55.2,60,18,760,4.8
577,"2023-04-06 00:00:00",80,21,13.8,15,6,760,1.2
32,"2023-04-06 00:00:00",95,36,11.04,12,3,760,0.96
268,"2023-04-06 00:00:00",100,21,36.8,40,5,760,3.2
19,"2023-04-06 00:00:00",80,18,12.88,14,8,760,1.12
416,"2023-04-06 00:00:00",90,35,2.76,3,1,760,0.24
95,"2023-04-06 00:00:00",90,21,23,25,2,760,2
528,"2023-04-06 00:00:00",130,30,4.6,5,16,760,0.4
567,"2023-04-06 00:00:00",10,4,36.8,40,2,760,3.2
421,"2023-04-07 00:00:00",165,38,3.22,3.5,14,760,0.28
140,"2023-04-07 00:00:00",105,40,0.736,0.8,6,760,0.064
586,"2023-04-07 00:00:00",70,12,13.8,15,8,760,1.2
149,"2023-04-07 00:00:00",30,2,193.2,210,19,760,16.8
111,"2023-04-07 00:00:00",45,5,23,25,14,760,2
308,"2023-04-07 00:00:00",65,15,2.76,3,8,760,0.24
13,"2023-04-07 00:00:00",130,36,11.04,12,16,760,0.96
64,"2023-04-07 00:00:00",35,12,12.88,14,11,760,1.12
227,"2023-04-08 00:00:00",35,3,322,350,15,760,28
304,"2023-04-08 00:00:00",100,34,18.4,20,7,760,1.6
42,"2023-04-08 00:00:00",200,51,1.2266666666667,1.3333333333333,2,760,0.10666666666667
45,"2023-04-08 00:00:00",170,40,1.84,2,16,760,0.16
31,"2023-04-08 00:00:00",75,31,138,150,2,760,12
358,"2023-04-08 00:00:00",65,15,1.38,1.5,1,760,0.12
555,"2023-04-09 00:00:00",65,17,184,200,8,760,16
361,"2023-04-09 00:00:00",50,15,41.4,45,7,760,3.6
260,"2023-04-09 00:00:00",85,12,165.6,180,9,760,14.4
87,"2023-04-09 00:00:00",45,8,18.4,20,3,760,1.6
23,"2023-04-09 00:00:00",125,32,11.04,12,2,760,0.96
71,"2023-04-09 00:00:00",25,6,55.2,60,2,760,4.8
420,"2023-04-09 00:00:00",110,34,5.06,5.5,3,760,0.44
436,"2023-04-09 00:00:00",25,2,1.84,2,13,760,0.16
238,"2023-04-09 00:00:00",20,9,13.8,15,1,760,1.2
33,"2023-04-10 00:00:00",60,18,0.92,1,1,760,0.08
15,"2023-04-10 00:00:00",110,15,4.6,5,13,760,0.4
244,"2023-04-10 00:00:00",30,4,2.76,3,12,760,0.24
230,"2023-04-10 00:00:00",90,27,9.2,10,16,760,0.8
184,"2023-04-10 00:00:00",135,35,73.6,80,5,760,6.4
205,"2023-04-10 00:00:00",110,21,27.6,30,18,760,2.4
37,"2023-04-10 00:00:00",60,13,11.96,13,17,760,1.04
544,"2023-04-11 00:00:00",70,14,4.6,5,6,760,0.4
18,"2023-04-11 00:00:00",90,17,11.04,12,3,760,0.96
547,"2023-04-11 00:00:00",45,9,4.6,5,2,760,0.4
232,"2023-04-11 00:00:00",85,18,27.6,30,12,760,2.4
527,"2023-04-11 00:00:00",80,17,59.8,65,11,760,5.2
304,"2023-04-11 00:00:00",100,34,18.4,20,16,760,1.6
550,"2023-04-12 00:00:00",20,14,23,25,2,760,2
568,"2023-04-12 00:00:00",25,4,6.44,7,6,760,0.56
423,"2023-04-12 00:00:00",65,23,13.8,15,4,760,1.2
233,"2023-04-12 00:00:00",120,13,27.6,30,8,760,2.4
560,"2023-04-13 00:00:00",20,0,506,550,12,760,44
42,"2023-04-13 00:00:00",200,51,1.2266666666667,1.3333333333333,14,760,0.10666666666667
181,"2023-04-13 00:00:00",60,10,46,50,12,760,4
392,"2023-04-13 00:00:00",60,10,0.92,1,14,760,0.08
581,"2023-04-13 00:00:00",75,15,1.932,2.1,4,760,0.168
517,"2023-04-13 00:00:00",15,11,32.2,35,1,760,2.8
182,"2023-04-14 00:00:00",60,6,32.2,35,18,760,2.8
579,"2023-04-14 00:00:00",80,10,7.36,8,18,760,0.64
173,"2023-04-14 00:00:00",80,22,8.28,9,16,760,0.72
108,"2023-04-14 00:00:00",130,34,28.704,31.2,18,760,2.496
31,"2023-04-14 00:00:00",75,31,138,150,18,760,12
211,"2023-04-14 00:00:00",15,3,3.68,4,7,760,0.32
328,"2023-04-15 00:00:00",40,12,1.38,1.5,7,760,0.12
287,"2023-04-15 00:00:00",145,30,16.56,18,16,760,1.44
205,"2023-04-15 00:00:00",110,21,27.6,30,18,760,2.4
15,"2023-04-15 00:00:00",110,15,4.6,5,17,760,0.4
458,"2023-04-15 00:00:00",55,5,2.76,3,14,760,0.24
30,"2023-04-15 00:00:00",105,13,151.8,165,3,760,13.2
50,"2023-04-15 00:00:00",105,25,10.12,11,5,760,0.88
46,"2023-04-16 00:00:00",130,36,3.68,4,9,760,0.32
2,"2023-04-16 00:00:00",115,37,18.4,20,2,760,1.6
193,"2023-04-16 00:00:00",175,47,3.22,3.5,16,760,0.28
59,"2023-04-16 00:00:00",110,17,2.024,2.2,14,760,0.176
369,"2023-04-16 00:00:00",25,8,64.4,70,15,760,5.6
55,"2023-04-16 00:00:00",90,26,14.72,16,11,760,1.28
476,"2023-04-16 00:00:00",25,3,50.6,55,6,760,4.4
177,"2023-04-16 00:00:00",120,35,13.8,15,2,760,1.2
194,"2023-04-16 00:00:00",160,25,6.9,7.5,3,760,0.6
190,"2023-04-17 00:00:00",120,22,59.8,65,1,760,5.2
96,"2023-04-17 00:00:00",85,31,16.376,17.8,1,760,1.424
536,"2023-04-17 00:00:00",45,11,69,75,13,760,6
540,"2023-04-17 00:00:00",135,13,4.6,5,4,760,0.4
561,"2023-04-17 00:00:00",55,18,11.96,13,2,760,1.04
226,"2023-04-17 00:00:00",45,10,69,75,8,760,6
419,"2023-04-17 00:00:00",95,26,87.4,95,16,760,7.6
243,"2023-04-17 00:00:00",35,8,64.399938666667,69.999933333333,17,760,5.5999946666667
520,"2023-04-17 00:00:00",150,15,0.92,1,6,760,0.08
287,"2023-04-18 00:00:00",145,30,16.56,18,12,760,1.44
25,"2023-04-18 00:00:00",100,24,18.4,20,1,760,1.6
143,"2023-04-18 00:00:00",45,8,6.44,7,3,760,0.56
190,"2023-04-18 00:00:00",120,22,59.8,65,16,760,5.2
545,"2023-04-18 00:00:00",55,19,1.38,1.5,13,760,0.12
377,"2023-04-19 00:00:00",110,15,0.368,0.4,18,760,0.032
530,"2023-04-19 00:00:00",145,25,3.68,4,2,760,0.32
532,"2023-04-19 00:00:00",145,21,10.12,11,16,760,0.88
360,"2023-04-19 00:00:00",35,14,5.52,6,2,760,0.48
184,"2023-04-19 00:00:00",135,35,73.6,80,18,760,6.4
17,"2023-04-19 00:00:00",115,31,4.6,5,7,760,0.4
637,"2023-04-19 00:00:00",20,9,43.24,47,1,760,3.76
350,"2023-04-19 00:00:00",30,13,25.76,28,1,760,2.24
163,"2023-04-19 00:00:00",105,16,18.4,20,11,760,1.6
235,"2023-04-20 00:00:00",35,17,69,75,3,760,6
245,"2023-04-20 00:00:00",10,3,3.588,3.9,2,760,0.312
192,"2023-04-20 00:00:00",215,37,4.6,5,1,760,0.4
449,"2023-04-20 00:00:00",40,2,13.8,15,5,760,1.2
205,"2023-04-20 00:00:00",110,21,27.6,30,5,760,2.4
57,"2023-04-20 00:00:00",100,18,41.4,45,1,760,3.6
529,"2023-04-20 00:00:00",60,19,15.64,17,7,760,1.36
220,"2023-04-20 00:00:00",15,2,0.46,0.5,3,760,0.04
384,"2023-04-20 00:00:00",70,20,0.138,0.15,16,760,0.012
599,"2023-04-20 00:00:00",20,6,50.6,55,5,760,4.4
547,"2023-04-21 00:00:00",45,9,4.6,5,17,760,0.4
3,"2023-04-21 00:00:00",110,47,23,25,2,760,2
205,"2023-04-21 00:00:00",110,21,27.6,30,7,760,2.4
461,"2023-04-21 00:00:00",120,26,1.196,1.3,2,760,0.104
187,"2023-04-21 00:00:00",175,33,3.68,4,19,760,0.32
2,"2023-04-21 00:00:00",115,37,18.4,20,15,760,1.6
380,"2023-04-21 00:00:00",55,12,5.52,6,3,760,0.48
6,"2023-04-21 00:00:00",85,20,69.92,76,11,760,6.08
460,"2023-04-21 00:00:00",115,19,3.22,3.5,8,760,0.28
199,"2023-04-21 00:00:00",205,67,0.92,1,1,760,0.08
179,"2023-04-21 00:00:00",80,14,7.36,8,14,760,0.64
310,"2023-04-22 00:00:00",65,17,7.36,8,11,760,0.64
412,"2023-04-22 00:00:00",125,21,1.38,1.5,1,760,0.12
233,"2023-04-22 00:00:00",120,13,27.6,30,13,760,2.4
4,"2023-04-22 00:00:00",110,28,16.56,18,3,760,1.44
351,"2023-04-22 00:00:00",45,6,25.76,28,12,760,2.24
582,"2023-04-23 00:00:00",45,7,4.6,5,6,760,0.4
571,"2023-04-23 00:00:00",85,17,9.2,10,18,760,0.8
530,"2023-04-23 00:00:00",145,25,3.68,4,5,760,0.32
106,"2023-04-23 00:00:00",125,32,110.4,120,3,760,9.6
420,"2023-04-23 00:00:00",110,34,5.06,5.5,8,760,0.44
526,"2023-04-23 00:00:00",25,8,19.32,21,15,760,1.68
72,"2023-04-23 00:00:00",50,14,41.4,45,1,760,3.6
416,"2023-04-23 00:00:00",90,35,2.76,3,5,760,0.24
21,"2023-04-23 00:00:00",75,24,12.88,14,11,760,1.12
531,"2023-04-23 00:00:00",30,13,15.64,17,1,760,1.36
94,"2023-04-23 00:00:00",115,37,11.96,13,17,760,1.04
131,"2023-04-23 00:00:00",65,14,69,75,13,760,6
103,"2023-04-24 00:00:00",60,9,50.6,55,2,760,4.4
26,"2023-04-24 00:00:00",135,22,18.4,20,9,760,1.6
26,"2023-04-24 00:00:00",135,22,18.4,20,9,760,1.6
7,"2023-04-24 00:00:00",80,11,16.56,18,13,760,1.44
372,"2023-04-24 00:00:00",105,15,36.8,40,19,760,3.2
549,"2023-04-24 00:00:00",20,8,27.6,30,3,760,2.4
96,"2023-04-24 00:00:00",85,31,16.376,17.8,13,760,1.424
537,"2023-04-25 00:00:00",105,25,14.72,16,6,760,1.28
333,"2023-04-25 00:00:00",45,24,1.84,2,2,760,0.16
563,"2023-04-25 00:00:00",20,7,15.64,17,6,760,1.36
398,"2023-04-25 00:00:00",35,8,0.92,1,2,760,0.08
467,"2023-04-25 00:00:00",15,1,7.36,8,9,760,0.64
196,"2023-04-25 00:00:00",165,42,16.56,18,1,760,1.44
180,"2023-04-25 00:00:00",25,3,36.8,40,6,760,3.2
122,"2023-04-25 00:00:00",15,3,1.84,2,11,760,0.16
4,"2023-04-25 00:00:00",110,28,16.56,18,11,760,1.44
198,"2023-04-25 00:00:00",175,23,0.368,0.4,16,760,0.032
232,"2023-04-26 00:00:00",85,18,27.6,30,7,760,2.4
7,"2023-04-26 00:00:00",80,11,16.56,18,17,760,1.44
161,"2023-04-26 00:00:00",130,37,1.84,2,6,760,0.16
427,"2023-04-26 00:00:00",180,42,8.28,9,4,760,0.72
543,"2023-04-26 00:00:00",100,19,9.2,10,3,760,0.8
257,"2023-04-26 00:00:00",45,4,1380,1500,8,760,120
262,"2023-04-27 00:00:00",125,29,151.8,165,16,760,13.2
397,"2023-04-27 00:00:00",75,17,8.28,9,11,760,0.72
174,"2023-04-27 00:00:00",40,15,13.8,15,2,760,1.2
187,"2023-04-27 00:00:00",175,33,3.68,4,9,760,0.32
106,"2023-04-27 00:00:00",125,32,110.4,120,2,760,9.6
273,"2023-04-27 00:00:00",15,1,41.4,45,7,760,3.6
194,"2023-04-27 00:00:00",160,25,6.9,7.5,13,760,0.6
319,"2023-04-27 00:00:00",120,24,7.36,8,6,760,0.64
74,"2023-04-28 00:00:00",10,9,9.2,10,1,760,0.8
537,"2023-04-28 00:00:00",105,25,14.72,16,5,760,1.28
292,"2023-04-28 00:00:00",25,6,230,250,4,760,20
459,"2023-04-28 00:00:00",170,29,1.472,1.6,4,760,0.128
544,"2023-04-28 00:00:00",70,14,4.6,5,17,760,0.4
120,"2023-04-28 00:00:00",20,9,44.16,48,1,760,3.84
348,"2023-04-28 00:00:00",20,9,23,25,17,760,2
357,"2023-04-28 00:00:00",70,9,4.6,5,2,760,0.4
543,"2023-04-28 00:00:00",100,19,9.2,10,2,760,0.8
335,"2023-04-28 00:00:00",85,22,3.68,4,11,760,0.32
422,"2023-04-28 00:00:00",110,10,5.52,6,14,760,0.48
458,"2023-04-28 00:00:00",55,5,2.76,3,5,760,0.24
397,"2023-04-29 00:00:00",75,17,8.28,9,15,760,0.72
94,"2023-04-29 00:00:00",115,37,11.96,13,1,760,1.04
580,"2023-04-29 00:00:00",80,9,9.2,10,16,760,0.8
186,"2023-04-29 00:00:00",175,47,2.3,2.5,4,760,0.2
230,"2023-04-29 00:00:00",90,27,9.2,10,1,760,0.8
581,"2023-04-29 00:00:00",75,15,1.932,2.1,1,760,0.168
49,"2023-04-29 00:00:00",130,16,2.3,2.5,15,760,0.2
41,"2023-04-29 00:00:00",150,32,2.3,2.5,9,760,0.2
185,"2023-04-29 00:00:00",110,21,4.6,5,2,760,0.4
83,"2023-04-30 00:00:00",55,12,9.2,10,17,760,0.8
42,"2023-04-30 00:00:00",200,51,1.2266666666667,1.3333333333333,13,760,0.10666666666667
359,"2023-04-30 00:00:00",45,6,27.6,30,3,760,2.4
433,"2023-04-30 00:00:00",80,17,50.6,55,4,760,4.4
310,"2023-04-30 00:00:00",65,17,7.36,8,16,760,0.64
116,"2023-04-30 00:00:00",105,13,13.8,15,18,760,1.2
424,"2023-05-01 00:00:00",110,25,29.44,32,3,760,2.56
461,"2023-05-01 00:00:00",120,26,1.196,1.3,14,760,0.104
96,"2023-05-01 00:00:00",85,31,16.376,17.8,2,760,1.424
176,"2023-05-01 00:00:00",70,17,46,50,1,760,4
358,"2023-05-01 00:00:00",65,15,1.38,1.5,11,760,0.12
500,"2023-05-01 00:00:00",20,2,37.72,41,5,760,3.28
519,"2023-05-01 00:00:00",125,16,0.368,0.4,17,760,0.032
555,"2023-05-01 00:00:00",65,17,184,200,2,760,16
248,"2023-05-02 00:00:00",15,2,13.8,15,17,760,1.2
385,"2023-05-02 00:00:00",30,7,0.92,1,14,760,0.08
249,"2023-05-02 00:00:00",95,17,1324.8,1440,9,760,115.2
13,"2023-05-02 00:00:00",130,36,11.04,12,3,760,0.96
41,"2023-05-02 00:00:00",150,32,2.3,2.5,3,760,0.2
587,"2023-05-02 00:00:00",40,6,7.36,8,14,760,0.64
419,"2023-05-02 00:00:00",95,26,87.4,95,5,760,7.6
296,"2023-05-02 00:00:00",60,7,73.6,80,2,760,6.4
298,"2023-05-02 00:00:00",45,8,23,25,7,760,2
188,"2023-05-02 00:00:00",70,4,13.8,15,17,760,1.2
35,"2023-05-02 00:00:00",60,16,0.92,1,6,760,0.08
169,"2023-05-02 00:00:00",65,5,2.76,3,18,760,0.24
421,"2023-05-03 00:00:00",165,38,3.22,3.5,16,760,0.28
460,"2023-05-03 00:00:00",115,19,3.22,3.5,18,760,0.28
303,"2023-05-03 00:00:00",50,18,55.2,60,13,760,4.8
169,"2023-05-03 00:00:00",65,5,2.76,3,4,760,0.24
353,"2023-05-03 00:00:00",35,0,53.36,58,5,760,4.64
72,"2023-05-03 00:00:00",50,14,41.4,45,3,760,3.6
381,"2023-05-03 00:00:00",35,5,11.04,12,9,760,0.96
265,"2023-05-03 00:00:00",30,1,184,200,6,760,16
530,"2023-05-03 00:00:00",145,25,3.68,4,14,760,0.32
269,"2023-05-03 00:00:00",20,3,46,50,2,760,4
253,"2023-05-03 00:00:00",15,0,225.4,245,5,760,19.6
46,"2023-05-03 00:00:00",130,36,3.68,4,3,760,0.32
12,"2023-05-04 00:00:00",160,34,7.36,8,8,760,0.64
478,"2023-05-04 00:00:00",10,0,147.2,160,6,760,12.8
199,"2023-05-04 00:00:00",205,67,0.92,1,2,760,0.08
200,"2023-05-04 00:00:00",80,15,98.44,107,13,760,8.56
43,"2023-05-04 00:00:00",145,36,0.46,0.5,2,760,0.04
317,"2023-05-04 00:00:00",95,29,1.84,2,9,760,0.16
36,"2023-05-04 00:00:00",45,11,2.76,3,1,760,0.24
303,"2023-05-04 00:00:00",50,18,55.2,60,2,760,4.8
631,"2023-05-05 00:00:00",25,7,50.6,55,3,760,4.4
541,"2023-05-05 00:00:00",85,9,11.04,12,19,760,0.96
648,"2023-05-05 00:00:00",10,9,27.6,30,2,760,2.4
33,"2023-05-05 00:00:00",60,18,0.92,1,2,760,0.08
404,"2023-05-05 00:00:00",25,4,13.8,15,11,760,1.2
384,"2023-05-05 00:00:00",70,20,0.138,0.15,3,760,0.012
327,"2023-05-05 00:00:00",35,16,15.64,17,8,760,1.36
362,"2023-05-05 00:00:00",30,3,15.64,17,11,760,1.36
231,"2023-05-05 00:00:00",135,35,0.92,1,2,760,0.08
412,"2023-05-05 00:00:00",125,21,1.38,1.5,11,760,0.12
61,"2023-05-05 00:00:00",175,25,3.68,4,7,760,0.32
260,"2023-05-05 00:00:00",85,12,165.6,180,4,760,14.4
335,"2023-05-05 00:00:00",85,22,3.68,4,2,760,0.32
63,"2023-05-05 00:00:00",95,24,5.06184,5.502,9,760,0.44016
250,"2023-05-05 00:00:00",60,4,124.2,135,16,760,10.8
393,"2023-05-06 00:00:00",45,19,4.6,5,2,760,0.4
27,"2023-05-06 00:00:00",105,33,16.56,18,2,760,1.44
388,"2023-05-06 00:00:00",45,14,1.84,2,1,760,0.16
281,"2023-05-06 00:00:00",10,2,5.52,6,5,760,0.48
561,"2023-05-06 00:00:00",55,18,11.96,13,1,760,1.04
439,"2023-05-06 00:00:00",25,2,2.76,3,14,760,0.24
332,"2023-05-06 00:00:00",60,17,46,50,5,760,4
366,"2023-05-07 00:00:00",10,0,3.68,4,6,760,0.32
625,"2023-05-07 00:00:00",15,3,782,850,2,760,68
315,"2023-05-07 00:00:00",65,11,2.76,3,16,760,0.24
20,"2023-05-07 00:00:00",90,21,20.24,22,2,760,1.76
196,"2023-05-07 00:00:00",165,42,16.56,18,15,760,1.44
532,"2023-05-07 00:00:00",145,21,10.12,11,9,760,0.88
88,"2023-05-07 00:00:00",30,9,25.7623,28.0025,1,760,2.2402
26,"2023-05-07 00:00:00",135,22,18.4,20,17,760,1.6
80,"2023-05-07 00:00:00",60,24,11.96,13,4,760,1.04
193,"2023-05-07 00:00:00",175,47,3.22,3.5,13,760,0.28
43,"2023-05-08 00:00:00",145,36,0.46,0.5,17,760,0.04
12,"2023-05-08 00:00:00",160,34,7.36,8,5,760,0.64
343,"2023-05-08 00:00:00",25,10,276,300,3,760,24
391,"2023-05-09 00:00:00",50,3,5.52,6,17,760,0.48
437,"2023-05-09 00:00:00",10,1,4.6,5,9,760,0.4
259,"2023-05-09 00:00:00",155,39,119.6,130,11,760,10.4
191,"2023-05-10 00:00:00",140,46,64.4,70,8,760,5.6
493,"2023-05-10 00:00:00",55,28,14.72,16,1,760,1.28
607,"2023-05-10 00:00:00",20,6,32.2,35,6,760,2.8
13,"2023-05-10 00:00:00",130,36,11.04,12,8,760,0.96
458,"2023-05-10 00:00:00",55,5,2.76,3,2,760,0.24
126,"2023-05-10 00:00:00",35,3,1.84,2,14,760,0.16
540,"2023-05-10 00:00:00",135,13,4.6,5,19,760,0.4
354,"2023-05-10 00:00:00",20,6,4.6,5,6,760,0.4
194,"2023-05-10 00:00:00",160,25,6.9,7.5,6,760,0.6
219,"2023-05-10 00:00:00",15,0,4.6,5,8,760,0.4
377,"2023-05-11 00:00:00",110,15,0.368,0.4,19,760,0.032
316,"2023-05-11 00:00:00",60,22,1.38,1.5,1,760,0.12
184,"2023-05-11 00:00:00",135,35,73.6,80,4,760,6.4
