product_id,selling_date,stock_quantity,current_quantity,buying_price,selling_price,sold_quantity,days_since_last_purchase,margin
194,"2024-05-15 00:00:00",5,0,6.9,7.5,8,395,0.6
6,"2024-05-16 00:00:00",0,4,69.92,76,10,395,6.08
65,"2024-05-16 00:00:00",5,2,16.56,18,1,395,1.44
70,"2024-05-16 00:00:00",5,0,32.20184,35.002,2,395,2.80016
53,"2024-05-16 00:00:00",5,0,15.64,17,1,395,1.36
246,"2024-05-16 00:00:00",5,1,15.64,17,260,395,1.36
492,"2024-05-16 00:00:00",510,0,35.88,39,5,395,3.12
490,"2024-05-16 00:00:00",5,0,73.6,80,5,395,6.4
498,"2024-05-16 00:00:00",10,0,87.4,95,3,395,7.6
208,"2024-05-16 00:00:00",5,0,67.16,73,2,395,5.84
208,"2024-05-16 00:00:00",5,0,67.16,73,4,395,5.84
53,"2024-05-16 00:00:00",5,0,15.64,17,8,395,1.36
584,"2024-05-16 00:00:00",5,0,5.52,6,2,395,0.48
584,"2024-05-16 00:00:00",5,0,5.52,6,2,395,0.48
200,"2024-05-16 00:00:00",5,0,98.44,107,2,395,8.56
18,"2024-05-16 00:00:00",0,0,11.04,12,2,395,0.96
175,"2024-05-16 00:00:00",10,0,3.22,3.5,10,395,0.28
228,"2024-05-16 00:00:00",0,0,349.6,380,1,395,30.4
290,"2024-05-16 00:00:00",10,2,1.38,1.5,1,395,0.12
302,"2024-05-16 00:00:00",5,0,36.8,40,1,395,3.2
326,"2024-05-16 00:00:00",5,4,11.04,12,2,395,0.96
329,"2024-05-16 00:00:00",0,4,1.84,2,1,395,0.16
585,"2024-05-16 00:00:00",5,0,13.8,15,2,395,1.2
584,"2024-05-16 00:00:00",5,0,5.52,6,10,395,0.48
610,"2024-05-16 00:00:00",5,4,32.2,35,1,395,2.8
634,"2024-05-16 00:00:00",5,0,9.66,10.5,2,395,0.84
636,"2024-05-16 00:00:00",5,2,26.68,29,3,395,2.32
636,"2024-05-16 00:00:00",5,2,26.68,29,1,395,2.32
431,"2024-05-16 00:00:00",5,0,8.28,9,1,395,0.72
193,"2024-05-16 00:00:00",5,0,3.22,3.5,10,395,0.28
49,"2024-05-16 00:00:00",5,0,2.3,2.5,1,395,0.2
60,"2024-05-17 00:00:00",5,4,7.82,8.5,1,395,0.68
529,"2024-05-17 00:00:00",0,0,15.64,17,1,395,1.36
191,"2024-05-17 00:00:00",5,0,64.4,70,2,395,5.6
389,"2024-05-17 00:00:00",5,4,0.736,0.8,5,395,0.064
186,"2024-05-17 00:00:00",5,4,2.3,2.5,7,395,0.2
416,"2024-05-18 00:00:00",10,0,2.76,3,2,395,0.24
163,"2024-05-19 00:00:00",5,1,18.4,20,2,395,1.6
181,"2024-05-19 00:00:00",5,4,46,50,2,395,4
49,"2024-05-20 00:00:00",5,0,2.3,2.5,3,395,0.2
194,"2024-05-20 00:00:00",5,0,6.9,7.5,5,395,0.6
186,"2024-05-20 00:00:00",5,4,2.3,2.5,8,395,0.2
135,"2024-05-21 00:00:00",5,0,23,25,50,395,2
175,"2024-05-21 00:00:00",10,0,3.22,3.5,500,395,0.28
167,"2024-05-21 00:00:00",0,4,11.5,12.5,25,395,1
167,"2024-05-21 00:00:00",0,4,11.5,12.5,50,395,1
371,"2024-05-21 00:00:00",0,4,8.28,9,20,395,0.72
371,"2024-05-21 00:00:00",0,4,8.28,9,10,395,0.72
390,"2024-05-21 00:00:00",90,2,2.76,3,40,395,0.24
393,"2024-05-21 00:00:00",0,0,4.6,5,40,395,0.4
450,"2024-05-21 00:00:00",0,4,18.4,20,50,395,1.6
451,"2024-05-21 00:00:00",5,2,9.2,10,30,395,0.8
503,"2024-05-21 00:00:00",295,0,14.26,15.5,100,395,1.24
504,"2024-05-21 00:00:00",205,0,34.96,38,50,395,3.04
428,"2024-05-21 00:00:00",0,3,6.44,7,7,395,0.56
309,"2024-05-22 00:00:00",5,0,9.2,10,2,395,0.8
264,"2024-05-22 00:00:00",70,10,41.4,45,1,395,3.6
287,"2024-05-22 00:00:00",5,3,16.56,18,2,395,1.44
276,"2024-05-22 00:00:00",5,0,2.76,3,3,395,0.24
525,"2024-05-22 00:00:00",5,2,2.76,3,2,395,0.24
602,"2024-05-22 00:00:00",0,0,23,25,1,395,2
591,"2024-05-22 00:00:00",10,2,23,25,1,395,2
459,"2024-05-22 00:00:00",0,4,1.472,1.6,2,395,0.128
100,"2024-05-22 00:00:00",5,4,18.4,20,1,395,1.6
422,"2024-05-23 00:00:00",0,0,5.52,6,8,395,0.48
284,"2024-05-24 00:00:00",5,0,1.38,1.5,1,395,0.12
135,"2024-05-25 00:00:00",5,0,23,25,1,395,2
10,"2024-05-25 00:00:00",0,4,2.76,3,2,395,0.24
425,"2024-05-26 00:00:00",5,0,50.6,55,1,395,4.4
392,"2024-05-26 00:00:00",0,0,0.92,1,4,395,0.08
401,"2024-05-26 00:00:00",0,2,3.68,4,3,395,0.32
17,"2024-05-26 00:00:00",5,0,4.6,5,2,395,0.4
118,"2024-05-27 00:00:00",5,0,18.4,20,1,395,1.6
270,"2024-05-27 00:00:00",5,2,96.6,105,1,395,8.4
303,"2024-05-28 00:00:00",0,0,55.2,60,1,395,4.8
422,"2024-05-28 00:00:00",0,0,5.52,6,7,395,0.48
459,"2024-05-29 00:00:00",0,4,1.472,1.6,80,395,0.128
279,"2024-05-29 00:00:00",10,2,2.9272727272727,3.1818181818182,11,395,0.25454545454545
116,"2024-05-29 00:00:00",5,2,13.8,15,6,395,1.2
338,"2024-05-29 00:00:00",20,0,8.28,9,3,395,0.72
392,"2024-05-29 00:00:00",0,0,0.92,1,5,395,0.08
404,"2024-05-30 00:00:00",0,4,13.8,15,1,395,1.2
407,"2024-05-30 00:00:00",5,4,13.8,15,4,395,1.2
30,"2024-05-30 00:00:00",5,0,151.8,165,1,395,13.2
71,"2024-05-31 00:00:00",5,2,55.2,60,1,395,4.8
68,"2024-05-31 00:00:00",0,0,9.2,10,1,395,0.8
342,"2024-05-31 00:00:00",35,5,32.2,35,1,395,2.8
282,"2024-05-31 00:00:00",20,0,4.6,5,1,395,0.4
36,"2024-06-01 00:00:00",5,0,2.76,3,1,395,0.24
109,"2024-06-01 00:00:00",5,2,46,50,1,395,4
111,"2024-06-01 00:00:00",5,0,23,25,1,395,2
459,"2024-06-01 00:00:00",0,4,1.472,1.6,1,395,0.128
428,"2024-06-01 00:00:00",0,3,6.44,7,3,395,0.56
10,"2024-06-01 00:00:00",0,4,2.76,3,6,395,0.24
131,"2024-06-02 00:00:00",5,0,69,75,1,395,6
195,"2024-06-02 00:00:00",5,0,18.4,20,5,395,1.6
117,"2024-06-02 00:00:00",0,3,9.2,10,1,395,0.8
203,"2024-06-02 00:00:00",30,0,18.4,20,3,395,1.6
58,"2024-06-02 00:00:00",5,0,69,75,3,395,6
351,"2024-06-02 00:00:00",95,25,25.76,28,1,395,2.24
556,"2024-06-03 00:00:00",60,0,230,250,30,395,20
558,"2024-06-03 00:00:00",0,0,221.72,241,10,395,19.28
562,"2024-06-03 00:00:00",0,0,1844.6,2005,6,395,160.4
26,"2024-06-03 00:00:00",5,3,18.4,20,3,395,1.6
389,"2024-06-03 00:00:00",5,4,0.736,0.8,4,395,0.064
136,"2024-06-04 00:00:00",5,0,41.4,45,2,395,3.6
260,"2024-06-04 00:00:00",100,0,165.6,180,1,395,14.4
637,"2024-06-05 00:00:00",30,5,43.24,47,2,395,3.76
49,"2024-06-05 00:00:00",5,0,2.3,2.5,2,395,0.2
260,"2024-06-05 00:00:00",100,0,165.6,180,1,395,14.4
335,"2024-06-05 00:00:00",20,5,3.68,4,2,395,0.32
10,"2024-06-05 00:00:00",0,4,2.76,3,10,395,0.24
198,"2024-06-06 00:00:00",5,1,0.368,0.4,1300,395,0.032
519,"2024-06-06 00:00:00",5,4,0.368,0.4,1300,395,0.032
419,"2024-06-06 00:00:00",5,0,87.4,95,2,395,7.6
26,"2024-06-07 00:00:00",5,3,18.4,20,5,395,1.6
530,"2024-06-07 00:00:00",5,0,3.68,4,4,395,0.32
49,"2024-06-08 00:00:00",5,0,2.3,2.5,2,395,0.2
15,"2024-06-09 00:00:00",5,1,4.6,5,5,395,0.4
338,"2024-06-09 00:00:00",20,0,8.28,9,2,395,0.72
52,"2024-06-10 00:00:00",5,0,7.36,8,6,395,0.64
196,"2024-06-10 00:00:00",10,0,16.56,18,1,395,1.44
641,"2024-06-11 00:00:00",20,4,105.8,115,1,395,9.2
72,"2024-06-11 00:00:00",5,0,41.4,45,1,395,3.6
338,"2024-06-11 00:00:00",20,0,8.28,9,3,395,0.72
57,"2024-06-12 00:00:00",0,3,41.4,45,1,395,3.6
345,"2024-06-12 00:00:00",15,0,179.4,195,1,395,15.6
49,"2024-06-12 00:00:00",5,0,2.3,2.5,2,395,0.2
163,"2024-06-12 00:00:00",5,1,18.4,20,8,395,1.6
16,"2024-06-12 00:00:00",5,0,4.6,5,3,395,0.4
428,"2024-06-12 00:00:00",0,3,6.44,7,5,395,0.56
148,"2024-06-13 00:00:00",5,3,165.6,180,2,395,14.4
49,"2024-06-13 00:00:00",5,0,2.3,2.5,1,395,0.2
260,"2024-06-13 00:00:00",100,0,165.6,180,1,395,14.4
270,"2024-06-14 00:00:00",5,2,96.6,105,1,395,8.4
60,"2024-06-14 00:00:00",5,4,7.82,8.5,2,395,0.68
220,"2024-06-14 00:00:00",5,4,0.46,0.5,4,395,0.04
270,"2024-06-14 00:00:00",5,2,96.6,105,1,395,8.4
461,"2024-06-14 00:00:00",0,4,1.196,1.3,2,395,0.104
652,"2024-06-14 00:00:00",5,4,16.56,18,1,395,1.44
649,"2024-06-14 00:00:00",5,0,22.08,24,1,395,1.92
544,"2024-06-14 00:00:00",5,0,4.6,5,3,395,0.4
49,"2024-06-14 00:00:00",5,0,2.3,2.5,5,395,0.2
459,"2024-06-15 00:00:00",0,4,1.472,1.6,20,395,0.128
162,"2024-06-15 00:00:00",15,0,13.8,15,2,395,1.2
400,"2024-06-15 00:00:00",5,0,18.4,20,4,395,1.6
587,"2024-06-16 00:00:00",10,2,7.36,8,1,395,0.64
216,"2024-06-16 00:00:00",5,4,50.6,55,1,395,4.4
193,"2024-06-16 00:00:00",5,0,3.22,3.5,1,395,0.28
530,"2024-06-16 00:00:00",5,0,3.68,4,3,395,0.32
49,"2024-06-17 00:00:00",5,0,2.3,2.5,5,395,0.2
26,"2024-06-17 00:00:00",5,3,18.4,20,3,395,1.6
527,"2024-06-17 00:00:00",0,3,59.8,65,2,395,5.2
337,"2024-06-18 00:00:00",40,10,5.52,6,2,395,0.48
423,"2024-06-18 00:00:00",40,0,13.8,15,4,395,1.2
116,"2024-06-19 00:00:00",5,2,13.8,15,3,395,1.2
203,"2024-06-19 00:00:00",30,0,18.4,20,1,395,1.6
367,"2024-06-19 00:00:00",5,0,46,50,3,395,4
549,"2024-06-19 00:00:00",5,0,27.6,30,4,395,2.4
260,"2024-06-19 00:00:00",100,0,165.6,180,1,395,14.4
282,"2024-06-19 00:00:00",20,0,4.6,5,5,395,0.4
633,"2024-06-20 00:00:00",0,3,13.8,15,1,395,1.2
337,"2024-06-21 00:00:00",40,10,5.52,6,1,395,0.48
587,"2024-06-21 00:00:00",10,2,7.36,8,8,395,0.64
59,"2024-06-22 00:00:00",5,3,2.024,2.2,7,395,0.176
242,"2024-06-22 00:00:00",0,4,1.242,1.35,100,395,0.108
420,"2024-06-22 00:00:00",5,1,5.06,5.5,4,395,0.44
635,"2024-06-22 00:00:00",5,0,4.6,5,4,395,0.4
527,"2024-06-23 00:00:00",0,3,59.8,65,2,395,5.2
17,"2024-06-23 00:00:00",5,0,4.6,5,1,395,0.4
194,"2024-06-23 00:00:00",5,0,6.9,7.5,1,395,0.6
203,"2024-06-24 00:00:00",30,0,18.4,20,3,395,1.6
58,"2024-06-24 00:00:00",5,0,69,75,1,395,6
603,"2024-06-25 00:00:00",5,0,87.4,95,2,395,7.6
653,"2024-06-25 00:00:00",0,4,18.4,20,50,395,1.6
260,"2024-06-25 00:00:00",100,0,165.6,180,1,395,14.4
78,"2024-06-26 00:00:00",5,3,41.4,45,2,395,3.6
416,"2024-06-27 00:00:00",10,0,2.76,3,3,395,0.24
530,"2024-06-27 00:00:00",5,0,3.68,4,9,395,0.32
284,"2024-06-27 00:00:00",5,0,1.38,1.5,1,395,0.12
203,"2024-06-27 00:00:00",30,0,18.4,20,1,395,1.6
10,"2024-06-27 00:00:00",0,4,2.76,3,2,395,0.24
58,"2024-06-28 00:00:00",5,0,69,75,3,395,6
30,"2024-06-29 00:00:00",5,0,151.8,165,2,395,13.2
419,"2024-06-30 00:00:00",5,0,87.4,95,2,395,7.6
587,"2024-06-30 00:00:00",10,2,7.36,8,2,395,0.64
141,"2024-06-30 00:00:00",5,4,0.92,1,50,395,0.08
340,"2024-07-01 00:00:00",10,0,18.4,20,2,395,1.6
422,"2024-07-01 00:00:00",0,0,5.52,6,4,395,0.48
304,"2024-07-02 00:00:00",5,4,18.4,20,1,395,1.6
325,"2024-07-02 00:00:00",5,0,16.56,18,1,395,1.44
577,"2024-07-02 00:00:00",5,3,13.8,15,1,395,1.2
191,"2024-07-02 00:00:00",5,0,64.4,70,1,395,5.6
25,"2024-07-03 00:00:00",5,4,18.4,20,1,395,1.6
67,"2024-07-03 00:00:00",5,0,11.04,12,1,395,0.96
533,"2024-07-03 00:00:00",0,3,15.64,17,1,395,1.36
5,"2024-07-03 00:00:00",0,4,41.4,45,1,395,3.6
60,"2024-07-03 00:00:00",5,4,7.82,8.5,1,395,0.68
459,"2024-07-03 00:00:00",0,4,1.472,1.6,2,395,0.128
202,"2024-07-03 00:00:00",5,1,18.4,20,1,395,1.6
220,"2024-07-03 00:00:00",5,4,0.46,0.5,4,395,0.04
105,"2024-07-03 00:00:00",5,4,64.4,70,1,395,5.6
270,"2024-07-03 00:00:00",5,2,96.6,105,1,395,8.4
649,"2024-07-03 00:00:00",5,0,22.08,24,1,395,1.92
649,"2024-07-03 00:00:00",5,0,22.08,24,1,395,1.92
657,"2024-07-03 00:00:00",5,0,16.56,18,1,395,1.44
349,"2024-07-03 00:00:00",60,0,31.28,34,1,395,2.72
338,"2024-07-03 00:00:00",20,0,8.28,9,1,395,0.72
15,"2024-07-03 00:00:00",5,1,4.6,5,2,395,0.4
522,"2024-07-04 00:00:00",0,0,128.8,140,2,395,11.2
95,"2024-07-04 00:00:00",15,5,23,25,5,395,2
10,"2024-07-05 00:00:00",0,4,2.76,3,5,395,0.24
530,"2024-07-05 00:00:00",5,0,3.68,4,6,395,0.32
45,"2024-07-06 00:00:00",5,2,1.84,2,4,395,0.16
459,"2024-07-06 00:00:00",0,4,1.472,1.6,2,395,0.128
414,"2024-07-06 00:00:00",10,0,1.84,2,2,395,0.16
521,"2024-07-06 00:00:00",5,3,1.84,2,2,395,0.16
634,"2024-07-06 00:00:00",5,0,9.66,10.5,2,395,0.84
194,"2024-07-06 00:00:00",5,0,6.9,7.5,3,395,0.6
163,"2024-07-06 00:00:00",5,1,18.4,20,3,395,1.6
426,"2024-07-07 00:00:00",5,3,156.4,170,3,395,13.6
129,"2024-07-07 00:00:00",5,3,0.92,1,2,395,0.08
426,"2024-07-07 00:00:00",5,3,156.4,170,1,395,13.6
375,"2024-07-07 00:00:00",5,0,16.56,18,3,395,1.44
321,"2024-07-08 00:00:00",5,0,1.84,2,3,395,0.16
460,"2024-07-08 00:00:00",0,0,3.22,3.5,25,395,0.28
161,"2024-07-08 00:00:00",15,0,1.84,2,3,395,0.16
164,"2024-07-08 00:00:00",15,3,2.76,3,4,395,0.24
171,"2024-07-08 00:00:00",10,2,8.28,9,4,395,0.72
529,"2024-07-08 00:00:00",0,0,15.64,17,5,395,1.36
230,"2024-07-08 00:00:00",0,0,9.2,10,5,395,0.8
408,"2024-07-08 00:00:00",0,0,41.4,45,3,395,3.6
409,"2024-07-08 00:00:00",0,0,18.4,20,3,395,1.6
410,"2024-07-08 00:00:00",5,0,92,100,1,395,8
411,"2024-07-08 00:00:00",5,0,27.6,30,3,395,2.4
447,"2024-07-08 00:00:00",0,4,1.84,2,2,395,0.16
475,"2024-07-08 00:00:00",50,0,24.84,27,2,395,2.16
475,"2024-07-08 00:00:00",50,0,24.84,27,2,395,2.16
486,"2024-07-08 00:00:00",0,0,87.4,95,3,395,7.6
491,"2024-07-08 00:00:00",5,4,36.8,40,1,395,3.2
573,"2024-07-08 00:00:00",0,0,13.8,15,2,395,1.2
572,"2024-07-08 00:00:00",5,0,3.22,3.5,3,395,0.28
572,"2024-07-08 00:00:00",5,0,3.22,3.5,3,395,0.28
575,"2024-07-08 00:00:00",5,2,6.44,7,3,395,0.56
599,"2024-07-08 00:00:00",10,0,50.6,55,2,395,4.4
640,"2024-07-08 00:00:00",5,0,41.4,45,3,395,3.6
646,"2024-07-08 00:00:00",20,0,16.56,18,2,395,1.44
645,"2024-07-08 00:00:00",5,4,22.08,24,6,395,1.92
11,"2024-07-08 00:00:00",0,4,271.4,295,2,395,23.6
86,"2024-07-08 00:00:00",10,0,11.96,13,30,395,1.04
217,"2024-07-08 00:00:00",5,0,354.2,385,4,395,30.8
484,"2024-07-08 00:00:00",0,0,966,1050,4,395,84
558,"2024-07-08 00:00:00",0,0,221.72,241,4,395,19.28
206,"2024-07-08 00:00:00",5,0,32.2,35,1,395,2.8
422,"2024-07-08 00:00:00",0,0,5.52,6,4,395,0.48
203,"2024-07-09 00:00:00",30,0,18.4,20,1,395,1.6
194,"2024-07-09 00:00:00",5,0,6.9,7.5,8,395,0.6
17,"2024-07-09 00:00:00",5,0,4.6,5,2,395,0.4
77,"2024-07-10 00:00:00",0,4,32.2,35,1,395,2.8
203,"2024-07-10 00:00:00",30,0,18.4,20,2,395,1.6
197,"2024-07-10 00:00:00",5,3,26.68,29,3,395,2.32
174,"2024-07-10 00:00:00",0,4,13.8,15,2,395,1.2
422,"2024-07-10 00:00:00",0,0,5.52,6,7,395,0.48
149,"2024-07-11 00:00:00",5,1,193.2,210,1,395,16.8
147,"2024-07-11 00:00:00",0,4,450.8,490,1,395,39.2
344,"2024-07-11 00:00:00",10,0,386.4,420,2,395,33.6
343,"2024-07-11 00:00:00",5,1,276,300,1,395,24
345,"2024-07-11 00:00:00",15,0,179.4,195,4,395,15.6
620,"2024-07-11 00:00:00",0,3,1794,1950,1,395,156
625,"2024-07-11 00:00:00",10,0,782,850,6,395,68
622,"2024-07-11 00:00:00",5,3,552,600,6,395,48
625,"2024-07-11 00:00:00",10,0,782,850,1,395,68
626,"2024-07-11 00:00:00",0,4,496.8,540,5,395,43.2
590,"2024-07-11 00:00:00",5,0,46,50,4,395,4
214,"2024-07-11 00:00:00",5,0,41.4,45,1,395,3.6
196,"2024-07-12 00:00:00",10,0,16.56,18,2,395,1.44
63,"2024-07-13 00:00:00",0,3,5.06184,5.502,4,395,0.44016
286,"2024-07-13 00:00:00",5,0,2.76,3,5,395,0.24
360,"2024-07-13 00:00:00",0,0,5.52,6,1,395,0.48
429,"2024-07-13 00:00:00",5,1,9.2,10,2,395,0.8
187,"2024-07-13 00:00:00",5,0,3.68,4,2,395,0.32
284,"2024-07-13 00:00:00",5,0,1.38,1.5,2,395,0.12
135,"2024-07-13 00:00:00",5,0,23,25,1,395,2
303,"2024-07-13 00:00:00",0,0,55.2,60,1,395,4.8
280,"2024-07-13 00:00:00",5,0,23,25,1,395,2
186,"2024-07-13 00:00:00",5,4,2.3,2.5,5,395,0.2
428,"2024-07-14 00:00:00",0,3,6.44,7,4,395,0.56
335,"2024-07-14 00:00:00",20,5,3.68,4,1,395,0.32
582,"2024-07-14 00:00:00",10,0,4.6,5,5,395,0.4
72,"2024-07-14 00:00:00",5,0,41.4,45,2,395,3.6
284,"2024-07-14 00:00:00",5,0,1.38,1.5,2,395,0.12
604,"2024-07-16 00:00:00",5,0,29.44,32,1,395,2.56
530,"2024-07-16 00:00:00",5,0,3.68,4,2,395,0.32
191,"2024-07-16 00:00:00",5,0,64.4,70,2,395,5.6
590,"2024-07-16 00:00:00",5,0,46,50,2,395,4
530,"2024-07-17 00:00:00",5,0,3.68,4,3,395,0.32
194,"2024-07-18 00:00:00",5,0,6.9,7.5,10,395,0.6
335,"2024-07-19 00:00:00",20,5,3.68,4,2,395,0.32
19,"2024-07-20 00:00:00",0,0,12.88,14,31,395,1.12
60,"2024-07-20 00:00:00",5,4,7.82,8.5,18,395,0.68
104,"2024-07-20 00:00:00",5,1,55.2,60,6,395,4.8
235,"2024-07-20 00:00:00",5,0,69,75,1,395,6
645,"2024-07-20 00:00:00",5,4,22.08,24,9,395,1.92
645,"2024-07-20 00:00:00",5,4,22.08,24,20,395,1.92
399,"2024-07-20 00:00:00",0,0,18.4,20,1,395,1.6
540,"2024-07-20 00:00:00",5,0,4.6,5,4,395,0.4
615,"2024-07-20 00:00:00",0,3,335.8,365,25,395,29.2
626,"2024-07-20 00:00:00",0,4,496.8,540,1,395,43.2
594,"2024-07-20 00:00:00",5,0,92,100,4,395,8
624,"2024-07-20 00:00:00",5,3,690,750,20,395,60
646,"2024-07-20 00:00:00",20,0,16.56,18,18,395,1.44
649,"2024-07-20 00:00:00",5,0,22.08,24,18,395,1.92
63,"2024-07-20 00:00:00",0,3,5.06184,5.502,1,395,0.44016
319,"2024-07-20 00:00:00",0,0,7.36,8,1,395,0.64
251,"2024-07-20 00:00:00",0,3,287.04,312,1,395,24.96
286,"2024-07-20 00:00:00",5,0,2.76,3,1,395,0.24
541,"2024-07-20 00:00:00",25,2,11.04,12,1,395,0.96
634,"2024-07-20 00:00:00",5,0,9.66,10.5,1,395,0.84
284,"2024-07-20 00:00:00",5,0,1.38,1.5,2,395,0.12
194,"2024-07-21 00:00:00",5,0,6.9,7.5,5,395,0.6
98,"2024-07-22 00:00:00",15,3,87.4,95,1,395,7.6
69,"2024-07-22 00:00:00",5,1,14.72,16,6,395,1.28
57,"2024-07-22 00:00:00",0,3,41.4,45,1,395,3.6
317,"2024-07-22 00:00:00",0,0,1.84,2,20,395,0.16
176,"2024-07-22 00:00:00",0,0,46,50,1,395,4
258,"2024-07-22 00:00:00",5,0,874,950,1,395,76
288,"2024-07-22 00:00:00",5,3,16.56,18,5,395,1.44
299,"2024-07-22 00:00:00",0,4,32.2,35,1,395,2.8
383,"2024-07-22 00:00:00",0,0,41.4,45,1,395,3.6
496,"2024-07-22 00:00:00",60,10,18.4,20,7,395,1.6
581,"2024-07-22 00:00:00",25,0,1.932,2.1,35,395,0.168
588,"2024-07-22 00:00:00",5,0,9.2,10,1,395,0.8
581,"2024-07-22 00:00:00",25,0,1.932,2.1,50,395,0.168
592,"2024-07-22 00:00:00",0,0,93.84,102,2,395,8.16
136,"2024-07-22 00:00:00",5,0,41.4,45,1,395,3.6
425,"2024-07-22 00:00:00",5,0,50.6,55,1,395,4.4
156,"2024-07-23 00:00:00",100,0,2.76,3,170,395,0.24
154,"2024-07-23 00:00:00",5,1,3.68,4,10,395,0.32
152,"2024-07-23 00:00:00",5,0,1.84,2,425,395,0.16
153,"2024-07-23 00:00:00",20,2,1.84,2,50,395,0.16
122,"2024-07-23 00:00:00",5,2,1.84,2,10,395,0.16
155,"2024-07-23 00:00:00",0,4,6.44,7,245,395,0.56
123,"2024-07-23 00:00:00",5,1,6.44,7,10,395,0.56
212,"2024-07-23 00:00:00",40,0,5.52,6,65,395,0.48
211,"2024-07-23 00:00:00",5,2,3.68,4,10,395,0.32
209,"2024-07-23 00:00:00",0,0,0.92,1,100,395,0.08
210,"2024-07-23 00:00:00",5,0,1.84,2,15,395,0.16
356,"2024-07-23 00:00:00",5,0,0.92,1,10,395,0.08
354,"2024-07-23 00:00:00",5,2,4.6,5,40,395,0.4
355,"2024-07-23 00:00:00",10,0,1.84,2,35,395,0.16
385,"2024-07-23 00:00:00",0,0,0.92,1,15,395,0.08
386,"2024-07-23 00:00:00",5,0,1.84,2,25,395,0.16
387,"2024-07-23 00:00:00",5,0,2.76,3,50,395,0.24
440,"2024-07-23 00:00:00",0,0,27.6,30,25,395,2.4
435,"2024-07-23 00:00:00",0,0,57.96,63,50,395,5.04
441,"2024-07-23 00:00:00",0,3,3.68,4,20,395,0.32
438,"2024-07-23 00:00:00",0,0,1.84,2,20,395,0.16
439,"2024-07-23 00:00:00",5,0,2.76,3,15,395,0.24
442,"2024-07-23 00:00:00",0,4,7.36,8,60,395,0.64
468,"2024-07-23 00:00:00",120,0,10.12,11,20,395,0.88
470,"2024-07-23 00:00:00",120,0,56.12,61,100,395,4.88
467,"2024-07-23 00:00:00",15,0,7.36,8,165,395,0.64
469,"2024-07-23 00:00:00",80,0,56.12,61,18,395,4.88
570,"2024-07-23 00:00:00",5,0,5.52,6,120,395,0.48
565,"2024-07-23 00:00:00",10,0,5.52,6,270,395,0.48
568,"2024-07-23 00:00:00",0,0,6.44,7,5,395,0.56
630,"2024-07-23 00:00:00",5,4,40.48,44,50,395,3.52
631,"2024-07-23 00:00:00",0,3,50.6,55,10,395,4.4
632,"2024-07-23 00:00:00",5,4,166.52,181,45,395,14.48
18,"2024-07-23 00:00:00",0,0,11.04,12,21,395,0.96
28,"2024-07-23 00:00:00",10,0,18.4,20,20,395,1.6
69,"2024-07-23 00:00:00",5,1,14.72,16,8,395,1.28
382,"2024-07-23 00:00:00",0,0,13.8,15,14,395,1.2
394,"2024-07-23 00:00:00",5,0,1.84,2,20,395,0.16
455,"2024-07-23 00:00:00",0,0,22.08,24,1,395,1.92
545,"2024-07-23 00:00:00",5,0,1.38,1.5,12,395,0.12
163,"2024-07-23 00:00:00",5,1,18.4,20,3,395,1.6
97,"2024-07-24 00:00:00",0,0,510.6,555,1,395,44.4
530,"2024-07-24 00:00:00",5,0,3.68,4,15,395,0.32
392,"2024-07-24 00:00:00",0,0,0.92,1,7,395,0.08
601,"2024-07-24 00:00:00",10,2,32.2,35,1,395,2.8
16,"2024-07-24 00:00:00",5,0,4.6,5,1,395,0.4
141,"2024-07-24 00:00:00",5,4,0.92,1,250,395,0.08
30,"2024-07-24 00:00:00",5,0,151.8,165,1,395,13.2
5,"2024-07-25 00:00:00",0,4,41.4,45,1,395,3.6
657,"2024-07-25 00:00:00",5,0,16.56,18,1,395,1.44
337,"2024-07-25 00:00:00",40,10,5.52,6,1,395,0.48
196,"2024-07-25 00:00:00",10,0,16.56,18,2,395,1.44
426,"2024-07-25 00:00:00",5,3,156.4,170,2,395,13.6
203,"2024-07-25 00:00:00",30,0,18.4,20,1,395,1.6
129,"2024-07-25 00:00:00",5,3,0.92,1,2,395,0.08
166,"2024-07-26 00:00:00",5,0,4.6,5,6,395,0.4
548,"2024-07-26 00:00:00",5,1,7.36,8,3,395,0.64
186,"2024-07-26 00:00:00",5,4,2.3,2.5,1,395,0.2
72,"2024-07-26 00:00:00",5,0,41.4,45,4,395,3.6
444,"2024-07-27 00:00:00",0,2,3.68,4,1,395,0.32
612,"2024-07-27 00:00:00",5,0,22.08,24,1,395,1.92
634,"2024-07-27 00:00:00",5,0,9.66,10.5,3,395,0.84
67,"2024-07-27 00:00:00",5,0,11.04,12,8,395,0.96
132,"2024-07-27 00:00:00",5,0,59.8,65,2,395,5.2
179,"2024-07-27 00:00:00",10,5,7.36,8,8,395,0.64
215,"2024-07-27 00:00:00",0,4,41.4,45,3,395,3.6
227,"2024-07-27 00:00:00",5,0,322,350,1,395,28
234,"2024-07-27 00:00:00",0,4,32.2,35,1,395,2.8
255,"2024-07-27 00:00:00",0,0,276,300,3,395,24
331,"2024-07-27 00:00:00",0,0,13.8,15,2,395,1.2
332,"2024-07-27 00:00:00",5,4,46,50,1,395,4
336,"2024-07-27 00:00:00",5,2,5.52,6,8,395,0.48
339,"2024-07-27 00:00:00",5,0,18.4,20,2,395,1.6
